filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro
naive_predictions.tsv	molecular_function	0.430	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.440	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.450	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.460	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.470	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.480	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.490	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.500	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.510	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.520	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.530	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.540	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.550	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	molecular_function	0.560	297.000	1.822	1.178	4.933	0.607	0.396	1.000	1.178	4.933	0.479	5.071	0.607	0.270	0.373
naive_predictions.tsv	cellular_component	0.010	480.000	9.121	67.879	1.833	0.118	0.878	1.000	67.879	1.833	0.209	67.904	0.118	0.833	0.207
naive_predictions.tsv	cellular_component	0.020	480.000	8.515	31.485	2.440	0.213	0.839	1.000	31.485	2.440	0.340	31.580	0.213	0.777	0.334
naive_predictions.tsv	cellular_component	0.030	480.000	7.646	21.354	3.308	0.264	0.781	1.000	21.354	3.308	0.394	21.609	0.264	0.698	0.383
naive_predictions.tsv	cellular_component	0.040	480.000	7.548	14.452	3.406	0.343	0.775	1.000	14.452	3.406	0.476	14.848	0.343	0.689	0.458
naive_predictions.tsv	cellular_component	0.050	480.000	7.329	12.671	3.625	0.366	0.758	1.000	12.671	3.625	0.494	13.179	0.366	0.669	0.474
naive_predictions.tsv	cellular_component	0.060	480.000	7.292	11.708	3.663	0.384	0.752	1.000	11.708	3.663	0.508	12.268	0.384	0.666	0.487
naive_predictions.tsv	cellular_component	0.070	480.000	7.292	11.708	3.663	0.384	0.752	1.000	11.708	3.663	0.508	12.268	0.384	0.666	0.487
naive_predictions.tsv	cellular_component	0.080	480.000	7.292	11.708	3.663	0.384	0.752	1.000	11.708	3.663	0.508	12.268	0.384	0.666	0.487
naive_predictions.tsv	cellular_component	0.090	480.000	7.031	6.969	3.923	0.502	0.737	1.000	6.969	3.923	0.597	7.997	0.502	0.642	0.564
naive_predictions.tsv	cellular_component	0.100	480.000	6.915	6.085	4.040	0.532	0.728	1.000	6.085	4.040	0.615	7.304	0.532	0.631	0.577
naive_predictions.tsv	cellular_component	0.110	480.000	6.915	6.085	4.040	0.532	0.728	1.000	6.085	4.040	0.615	7.304	0.532	0.631	0.577
naive_predictions.tsv	cellular_component	0.120	480.000	6.915	6.085	4.040	0.532	0.728	1.000	6.085	4.040	0.615	7.304	0.532	0.631	0.577
naive_predictions.tsv	cellular_component	0.130	480.000	6.915	6.085	4.040	0.532	0.728	1.000	6.085	4.040	0.615	7.304	0.532	0.631	0.577
naive_predictions.tsv	cellular_component	0.140	480.000	6.915	6.085	4.040	0.532	0.728	1.000	6.085	4.040	0.615	7.304	0.532	0.631	0.577
naive_predictions.tsv	cellular_component	0.150	480.000	6.915	6.085	4.040	0.532	0.728	1.000	6.085	4.040	0.615	7.304	0.532	0.631	0.577
naive_predictions.tsv	cellular_component	0.160	480.000	6.915	6.085	4.040	0.532	0.728	1.000	6.085	4.040	0.615	7.304	0.532	0.631	0.577
naive_predictions.tsv	cellular_component	0.170	480.000	6.175	3.825	4.779	0.617	0.620	1.000	3.825	4.779	0.619	6.121	0.617	0.564	0.589
naive_predictions.tsv	cellular_component	0.180	480.000	6.175	3.825	4.779	0.617	0.620	1.000	3.825	4.779	0.619	6.121	0.617	0.564	0.589
naive_predictions.tsv	cellular_component	0.190	480.000	6.175	3.825	4.779	0.617	0.620	1.000	3.825	4.779	0.619	6.121	0.617	0.564	0.589
naive_predictions.tsv	cellular_component	0.200	480.000	6.175	3.825	4.779	0.617	0.620	1.000	3.825	4.779	0.619	6.121	0.617	0.564	0.589
naive_predictions.tsv	cellular_component	0.210	480.000	6.175	3.825	4.779	0.617	0.620	1.000	3.825	4.779	0.619	6.121	0.617	0.564	0.589
blast_predictions.tsv	biological_process	0.010	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.020	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.030	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.040	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.050	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.060	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.070	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.080	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.090	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.100	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.110	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.120	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.130	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.140	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.150	380.000	15.291	684.294	3.339	0.045	0.820	0.997	684.294	3.339	0.085	684.302	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.160	380.000	15.291	684.265	3.339	0.045	0.820	0.997	684.265	3.339	0.085	684.273	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.170	380.000	15.291	684.194	3.339	0.045	0.820	0.997	684.194	3.339	0.085	684.202	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.180	380.000	15.291	683.701	3.339	0.045	0.820	0.997	683.701	3.339	0.085	683.709	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.190	380.000	15.286	682.693	3.344	0.045	0.820	0.997	682.693	3.344	0.085	682.701	0.022	0.821	0.043
blast_predictions.tsv	biological_process	0.200	380.000	15.283	681.423	3.346	0.045	0.820	0.997	681.423	3.346	0.085	681.431	0.022	0.820	0.043
blast_predictions.tsv	biological_process	0.210	380.000	15.247	677.189	3.383	0.046	0.818	0.997	677.189	3.383	0.086	677.197	0.022	0.818	0.043
blast_predictions.tsv	biological_process	0.220	380.000	15.244	668.748	3.386	0.046	0.818	0.997	668.748	3.386	0.088	668.757	0.022	0.818	0.043
blast_predictions.tsv	biological_process	0.230	380.000	15.176	656.971	3.454	0.047	0.815	0.997	656.971	3.454	0.089	656.980	0.023	0.815	0.044
blast_predictions.tsv	biological_process	0.240	380.000	15.126	640.315	3.504	0.049	0.813	0.997	640.315	3.504	0.092	640.325	0.023	0.812	0.045
blast_predictions.tsv	biological_process	0.250	379.000	14.974	620.228	3.656	0.050	0.807	0.995	620.228	3.656	0.095	620.239	0.024	0.804	0.046
blast_predictions.tsv	biological_process	0.260	379.000	14.845	592.480	3.785	0.052	0.799	0.995	592.480	3.785	0.098	592.492	0.024	0.797	0.047
blast_predictions.tsv	biological_process	0.270	379.000	14.659	561.470	3.971	0.055	0.790	0.995	561.470	3.971	0.102	561.484	0.025	0.787	0.049
blast_predictions.tsv	biological_process	0.280	379.000	14.336	527.215	4.294	0.060	0.776	0.995	527.215	4.294	0.112	527.233	0.026	0.770	0.051
blast_predictions.tsv	biological_process	0.290	379.000	14.176	493.811	4.454	0.064	0.769	0.995	493.811	4.454	0.118	493.831	0.028	0.761	0.054
blast_predictions.tsv	biological_process	0.300	379.000	13.971	458.331	4.659	0.071	0.761	0.995	458.331	4.659	0.129	458.354	0.030	0.750	0.057
blast_predictions.tsv	biological_process	0.310	377.000	13.706	419.202	4.924	0.076	0.744	0.990	419.202	4.924	0.137	419.231	0.032	0.736	0.061
blast_predictions.tsv	biological_process	0.320	375.000	13.383	381.360	5.247	0.079	0.727	0.984	381.360	5.247	0.142	381.396	0.034	0.718	0.065
blast_predictions.tsv	biological_process	0.330	374.000	13.110	345.677	5.520	0.084	0.712	0.982	345.677	5.520	0.150	345.721	0.037	0.704	0.069
blast_predictions.tsv	biological_process	0.340	371.000	12.719	310.488	5.911	0.090	0.693	0.974	310.488	5.911	0.159	310.544	0.039	0.683	0.074
blast_predictions.tsv	biological_process	0.350	370.000	12.462	274.803	6.168	0.097	0.678	0.971	274.803	6.168	0.169	274.872	0.043	0.669	0.081
blast_predictions.tsv	biological_process	0.360	368.000	12.318	248.339	6.312	0.103	0.668	0.966	248.339	6.312	0.179	248.419	0.047	0.661	0.088
blast_predictions.tsv	biological_process	0.370	362.000	11.955	223.147	6.675	0.113	0.652	0.950	223.147	6.675	0.193	223.247	0.051	0.642	0.094
blast_predictions.tsv	biological_process	0.380	357.000	11.556	200.050	7.073	0.120	0.633	0.937	200.050	7.073	0.202	200.175	0.055	0.620	0.100
blast_predictions.tsv	biological_process	0.390	348.000	11.226	178.412	7.404	0.134	0.613	0.913	178.412	7.404	0.220	178.566	0.059	0.603	0.108
blast_predictions.tsv	biological_process	0.400	343.000	10.966	161.089	7.664	0.146	0.604	0.900	161.089	7.664	0.235	161.271	0.064	0.589	0.115
blast_predictions.tsv	biological_process	0.410	336.000	10.488	141.428	8.142	0.153	0.584	0.882	141.428	8.142	0.243	141.662	0.069	0.563	0.123
blast_predictions.tsv	biological_process	0.420	323.000	10.018	127.619	8.612	0.155	0.556	0.848	127.619	8.612	0.242	127.910	0.073	0.538	0.128
blast_predictions.tsv	biological_process	0.430	317.000	9.625	116.465	9.005	0.163	0.538	0.832	116.465	9.005	0.251	116.812	0.076	0.517	0.133
blast_predictions.tsv	biological_process	0.440	310.000	9.320	108.307	9.310	0.167	0.521	0.814	108.307	9.310	0.253	108.706	0.079	0.500	0.137
blast_predictions.tsv	biological_process	0.450	305.000	8.727	96.226	9.903	0.187	0.498	0.801	96.226	9.903	0.272	96.734	0.083	0.468	0.141
blast_predictions.tsv	biological_process	0.460	293.000	8.451	86.612	10.178	0.192	0.480	0.769	86.612	10.178	0.274	87.208	0.089	0.454	0.149
blast_predictions.tsv	biological_process	0.470	283.000	7.997	77.887	10.633	0.197	0.455	0.743	77.887	10.633	0.275	78.610	0.093	0.429	0.153
blast_predictions.tsv	biological_process	0.480	265.000	7.577	70.171	11.052	0.202	0.430	0.696	70.171	11.052	0.275	71.036	0.097	0.407	0.157
blast_predictions.tsv	biological_process	0.490	255.000	7.262	61.997	11.367	0.217	0.412	0.669	61.997	11.367	0.285	63.031	0.105	0.390	0.165
blast_predictions.tsv	biological_process	0.500	251.000	7.108	58.659	11.522	0.216	0.402	0.659	58.659	11.522	0.281	59.780	0.108	0.382	0.168
blast_predictions.tsv	biological_process	0.510	236.000	6.688	51.682	11.942	0.227	0.377	0.619	51.682	11.942	0.283	53.044	0.115	0.359	0.174
blast_predictions.tsv	biological_process	0.520	224.000	6.378	46.932	12.252	0.250	0.358	0.588	46.932	12.252	0.294	48.505	0.120	0.342	0.177
blast_predictions.tsv	biological_process	0.530	207.000	6.094	43.822	12.535	0.256	0.340	0.543	43.822	12.535	0.292	45.579	0.122	0.327	0.178
blast_predictions.tsv	biological_process	0.540	196.000	5.837	41.144	12.793	0.269	0.320	0.514	41.144	12.793	0.292	43.087	0.124	0.313	0.178
blast_predictions.tsv	biological_process	0.550	189.000	5.685	39.052	12.945	0.279	0.312	0.496	39.052	12.945	0.295	41.142	0.127	0.305	0.179
blast_predictions.tsv	biological_process	0.560	180.000	5.472	36.913	13.157	0.286	0.299	0.472	36.913	13.157	0.292	39.188	0.129	0.294	0.179
blast_predictions.tsv	biological_process	0.570	176.000	5.262	34.625	13.367	0.290	0.288	0.462	34.625	13.367	0.289	37.115	0.132	0.282	0.180
blast_predictions.tsv	biological_process	0.580	168.000	4.969	31.635	13.661	0.297	0.273	0.441	31.635	13.661	0.285	34.459	0.136	0.267	0.180
blast_predictions.tsv	biological_process	0.590	159.000	4.706	29.869	13.924	0.301	0.256	0.417	29.869	13.924	0.276	32.955	0.136	0.253	0.177
blast_predictions.tsv	biological_process	0.600	156.000	4.601	28.556	14.029	0.318	0.250	0.409	28.556	14.029	0.280	31.816	0.139	0.247	0.178
blast_predictions.tsv	biological_process	0.610	148.000	4.441	26.593	14.189	0.337	0.242	0.388	26.593	14.189	0.282	30.142	0.143	0.238	0.179
blast_predictions.tsv	biological_process	0.620	144.000	4.367	24.777	14.262	0.352	0.236	0.378	24.777	14.262	0.283	28.589	0.150	0.234	0.183
blast_predictions.tsv	biological_process	0.630	142.000	4.265	23.567	14.365	0.360	0.230	0.373	23.567	14.365	0.281	27.600	0.153	0.229	0.184
blast_predictions.tsv	biological_process	0.640	140.000	4.102	21.950	14.528	0.361	0.220	0.367	21.950	14.528	0.273	26.322	0.157	0.220	0.184
blast_predictions.tsv	biological_process	0.650	134.000	3.861	21.021	14.769	0.357	0.210	0.352	21.021	14.769	0.265	25.691	0.155	0.207	0.177
blast_predictions.tsv	biological_process	0.660	129.000	3.714	19.625	14.916	0.372	0.202	0.339	19.625	14.916	0.262	24.650	0.159	0.199	0.177
blast_predictions.tsv	biological_process	0.670	124.000	3.609	17.357	15.021	0.376	0.196	0.325	17.357	15.021	0.258	22.954	0.172	0.194	0.182
blast_predictions.tsv	biological_process	0.680	118.000	3.517	16.850	15.113	0.383	0.190	0.310	16.850	15.113	0.254	22.635	0.173	0.189	0.180
blast_predictions.tsv	biological_process	0.690	113.000	3.423	15.499	15.207	0.395	0.183	0.297	15.499	15.207	0.250	21.713	0.181	0.184	0.182
blast_predictions.tsv	biological_process	0.700	107.000	3.181	14.698	15.449	0.391	0.173	0.281	14.698	15.449	0.240	21.324	0.178	0.171	0.174
blast_predictions.tsv	biological_process	0.710	103.000	3.087	13.764	15.543	0.402	0.169	0.270	13.764	15.543	0.238	20.761	0.183	0.166	0.174
blast_predictions.tsv	biological_process	0.720	98.000	3.003	12.724	15.627	0.406	0.161	0.257	12.724	15.627	0.231	20.152	0.191	0.161	0.175
blast_predictions.tsv	biological_process	0.730	95.000	2.908	12.102	15.722	0.426	0.157	0.249	12.102	15.722	0.230	19.840	0.194	0.156	0.173
blast_predictions.tsv	biological_process	0.740	92.000	2.701	11.769	15.929	0.423	0.146	0.241	11.769	15.929	0.217	19.805	0.187	0.145	0.163
blast_predictions.tsv	biological_process	0.750	87.000	2.593	11.265	16.037	0.437	0.139	0.228	11.265	16.037	0.211	19.598	0.187	0.139	0.160
blast_predictions.tsv	biological_process	0.760	81.000	2.483	10.528	16.147	0.468	0.132	0.213	10.528	16.147	0.206	19.276	0.191	0.133	0.157
blast_predictions.tsv	biological_process	0.770	75.000	2.199	9.832	16.430	0.486	0.120	0.197	9.832	16.430	0.192	19.148	0.183	0.118	0.143
blast_predictions.tsv	biological_process	0.780	75.000	2.199	9.325	16.430	0.487	0.120	0.197	9.325	16.430	0.193	18.892	0.191	0.118	0.146
blast_predictions.tsv	biological_process	0.790	68.000	2.081	8.087	16.549	0.501	0.115	0.178	8.087	16.549	0.187	18.419	0.205	0.112	0.145
blast_predictions.tsv	biological_process	0.800	64.000	2.055	7.168	16.575	0.529	0.111	0.168	7.168	16.575	0.184	18.058	0.223	0.110	0.148
blast_predictions.tsv	biological_process	0.810	61.000	1.979	6.604	16.651	0.528	0.106	0.160	6.604	16.651	0.176	17.913	0.231	0.106	0.145
blast_predictions.tsv	biological_process	0.820	54.000	1.787	5.992	16.843	0.548	0.095	0.142	5.992	16.843	0.162	17.877	0.230	0.096	0.135
blast_predictions.tsv	biological_process	0.830	51.000	1.693	5.743	16.937	0.540	0.090	0.134	5.743	16.937	0.154	17.884	0.228	0.091	0.130
blast_predictions.tsv	biological_process	0.840	49.000	1.675	5.693	16.955	0.547	0.087	0.129	5.693	16.955	0.150	17.886	0.227	0.090	0.129
blast_predictions.tsv	biological_process	0.850	43.000	1.543	4.016	17.087	0.542	0.079	0.113	4.016	17.087	0.138	17.552	0.278	0.083	0.128
blast_predictions.tsv	biological_process	0.860	40.000	1.501	2.908	17.129	0.571	0.076	0.105	2.908	17.129	0.134	17.374	0.340	0.081	0.130
blast_predictions.tsv	biological_process	0.870	36.000	1.320	2.740	17.310	0.536	0.070	0.094	2.740	17.310	0.123	17.525	0.325	0.071	0.116
blast_predictions.tsv	biological_process	0.880	34.000	1.255	2.585	17.375	0.532	0.066	0.089	2.585	17.375	0.117	17.567	0.327	0.067	0.112
blast_predictions.tsv	biological_process	0.890	32.000	1.249	2.375	17.381	0.563	0.065	0.084	2.375	17.381	0.116	17.542	0.345	0.067	0.112
blast_predictions.tsv	biological_process	0.900	32.000	1.249	2.325	17.381	0.563	0.065	0.084	2.325	17.381	0.116	17.535	0.349	0.067	0.113
blast_predictions.tsv	biological_process	0.910	29.000	1.181	2.055	17.449	0.580	0.059	0.076	2.055	17.449	0.108	17.569	0.365	0.063	0.108
blast_predictions.tsv	biological_process	0.920	25.000	1.071	1.675	17.559	0.588	0.051	0.066	1.675	17.559	0.093	17.639	0.390	0.057	0.100
blast_predictions.tsv	biological_process	0.930	24.000	0.995	1.659	17.635	0.570	0.049	0.063	1.659	17.635	0.089	17.713	0.375	0.053	0.093
blast_predictions.tsv	biological_process	0.940	18.000	0.824	1.249	17.806	0.613	0.036	0.047	1.249	17.806	0.069	17.850	0.397	0.044	0.080
blast_predictions.tsv	biological_process	0.950	17.000	0.766	0.948	17.864	0.590	0.033	0.045	0.948	17.864	0.063	17.889	0.447	0.041	0.075
blast_predictions.tsv	biological_process	0.960	11.000	0.412	0.753	18.218	0.532	0.022	0.029	0.753	18.218	0.042	18.233	0.354	0.022	0.042
blast_predictions.tsv	biological_process	0.970	8.000	0.236	0.635	18.394	0.508	0.015	0.021	0.635	18.394	0.029	18.405	0.271	0.013	0.024
blast_predictions.tsv	biological_process	0.980	5.000	0.160	0.614	18.470	0.391	0.010	0.013	0.614	18.470	0.019	18.480	0.207	0.009	0.017
blast_predictions.tsv	biological_process	0.990	4.000	0.052	0.339	18.577	0.286	0.006	0.010	0.339	18.577	0.012	18.581	0.134	0.003	0.006
blast_predictions.tsv	molecular_function	0.010	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.020	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.030	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.040	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.050	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.060	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.070	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.080	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.090	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.100	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.110	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.120	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.130	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.140	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.150	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.160	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.170	296.000	6.155	91.525	0.599	0.105	0.904	0.997	91.525	0.599	0.189	91.527	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.180	296.000	6.155	91.434	0.599	0.105	0.904	0.997	91.434	0.599	0.189	91.436	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.190	296.000	6.155	91.290	0.599	0.106	0.904	0.997	91.290	0.599	0.189	91.292	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.200	296.000	6.155	91.037	0.599	0.106	0.904	0.997	91.037	0.599	0.189	91.039	0.063	0.911	0.118
blast_predictions.tsv	molecular_function	0.210	296.000	6.155	90.175	0.599	0.106	0.904	0.997	90.175	0.599	0.190	90.177	0.064	0.911	0.119
blast_predictions.tsv	molecular_function	0.220	296.000	6.155	89.010	0.599	0.107	0.904	0.997	89.010	0.599	0.191	89.012	0.065	0.911	0.121
blast_predictions.tsv	molecular_function	0.230	296.000	6.155	86.764	0.599	0.112	0.904	0.997	86.764	0.599	0.199	86.766	0.066	0.911	0.124
blast_predictions.tsv	molecular_function	0.240	296.000	6.155	83.744	0.599	0.115	0.904	0.997	83.744	0.599	0.204	83.746	0.068	0.911	0.127
blast_predictions.tsv	molecular_function	0.250	295.000	6.121	80.852	0.633	0.120	0.899	0.993	80.852	0.633	0.212	80.854	0.070	0.906	0.131
blast_predictions.tsv	molecular_function	0.260	295.000	6.094	76.034	0.660	0.128	0.896	0.993	76.034	0.660	0.224	76.037	0.074	0.902	0.137
blast_predictions.tsv	molecular_function	0.270	295.000	6.081	71.051	0.673	0.143	0.893	0.993	71.051	0.673	0.246	71.054	0.079	0.900	0.145
blast_predictions.tsv	molecular_function	0.280	295.000	6.024	66.327	0.731	0.156	0.890	0.993	66.327	0.731	0.265	66.331	0.083	0.892	0.152
blast_predictions.tsv	molecular_function	0.290	295.000	5.997	60.835	0.758	0.169	0.887	0.993	60.835	0.758	0.283	60.840	0.090	0.888	0.163
blast_predictions.tsv	molecular_function	0.300	295.000	5.980	56.081	0.774	0.184	0.885	0.993	56.081	0.774	0.304	56.086	0.096	0.885	0.174
blast_predictions.tsv	molecular_function	0.310	295.000	5.879	50.825	0.875	0.202	0.874	0.993	50.825	0.875	0.328	50.832	0.104	0.870	0.185
blast_predictions.tsv	molecular_function	0.320	295.000	5.811	46.306	0.943	0.212	0.868	0.993	46.306	0.943	0.341	46.316	0.112	0.860	0.197
blast_predictions.tsv	molecular_function	0.330	293.000	5.667	41.842	1.088	0.220	0.850	0.987	41.842	1.088	0.350	41.856	0.119	0.839	0.209
blast_predictions.tsv	molecular_function	0.340	289.000	5.572	36.943	1.182	0.236	0.838	0.973	36.943	1.182	0.369	36.962	0.131	0.825	0.226
blast_predictions.tsv	molecular_function	0.350	287.000	5.414	32.838	1.340	0.247	0.818	0.966	32.838	1.340	0.380	32.866	0.142	0.802	0.241
blast_predictions.tsv	molecular_function	0.360	287.000	5.360	29.879	1.394	0.272	0.814	0.966	29.879	1.394	0.408	29.911	0.152	0.794	0.255
blast_predictions.tsv	molecular_function	0.370	287.000	5.303	26.653	1.451	0.293	0.806	0.966	26.653	1.451	0.429	26.693	0.166	0.785	0.274
blast_predictions.tsv	molecular_function	0.380	281.000	5.152	23.481	1.603	0.307	0.780	0.946	23.481	1.603	0.441	23.536	0.180	0.763	0.291
blast_predictions.tsv	molecular_function	0.390	276.000	4.926	20.882	1.828	0.319	0.750	0.929	20.882	1.828	0.448	20.962	0.191	0.729	0.303
blast_predictions.tsv	molecular_function	0.400	269.000	4.879	18.616	1.875	0.343	0.737	0.906	18.616	1.875	0.468	18.710	0.208	0.722	0.323
blast_predictions.tsv	molecular_function	0.410	262.000	4.768	16.374	1.987	0.359	0.717	0.882	16.374	1.987	0.479	16.494	0.226	0.706	0.342
blast_predictions.tsv	molecular_function	0.420	257.000	4.609	14.862	2.145	0.369	0.695	0.865	14.862	2.145	0.482	15.016	0.237	0.682	0.352
blast_predictions.tsv	molecular_function	0.430	253.000	4.519	13.407	2.236	0.378	0.683	0.852	13.407	2.236	0.487	13.593	0.252	0.669	0.366
blast_predictions.tsv	molecular_function	0.440	241.000	4.407	11.949	2.347	0.400	0.661	0.811	11.949	2.347	0.499	12.178	0.269	0.653	0.381
blast_predictions.tsv	molecular_function	0.450	236.000	4.327	10.620	2.428	0.421	0.644	0.795	10.620	2.428	0.509	10.893	0.289	0.641	0.399
blast_predictions.tsv	molecular_function	0.460	226.000	4.162	9.744	2.593	0.431	0.615	0.761	9.744	2.593	0.507	10.083	0.299	0.616	0.403
blast_predictions.tsv	molecular_function	0.470	218.000	4.057	8.747	2.697	0.447	0.590	0.734	8.747	2.697	0.508	9.154	0.317	0.601	0.415
blast_predictions.tsv	molecular_function	0.480	208.000	3.956	7.923	2.798	0.458	0.570	0.700	7.923	2.798	0.508	8.402	0.333	0.586	0.425
