filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro
prott5_predictions.tsv	biological_process	0.600	2367.000	12.322	3616.610	1.457	0.005	0.891	0.996	3616.610	1.457	0.009	3616.610	0.003	0.894	0.007
prott5_predictions.tsv	biological_process	0.610	2364.000	12.253	3579.743	1.525	0.004	0.886	0.995	3579.743	1.525	0.009	3579.744	0.003	0.889	0.007
prott5_predictions.tsv	biological_process	0.620	2363.000	12.157	3537.340	1.622	0.005	0.878	0.995	3537.340	1.622	0.009	3537.340	0.003	0.882	0.007
prott5_predictions.tsv	biological_process	0.630	2361.000	12.049	3490.261	1.730	0.005	0.870	0.994	3490.261	1.730	0.010	3490.261	0.003	0.874	0.007
prott5_predictions.tsv	biological_process	0.640	2359.000	11.934	3429.519	1.845	0.005	0.863	0.993	3429.519	1.845	0.010	3429.519	0.003	0.866	0.007
prott5_predictions.tsv	biological_process	0.650	2356.000	11.779	3348.459	2.000	0.006	0.851	0.992	3348.459	2.000	0.011	3348.460	0.004	0.855	0.007
prott5_predictions.tsv	biological_process	0.660	2350.000	11.573	3253.537	2.206	0.006	0.836	0.989	3253.537	2.206	0.012	3253.538	0.004	0.840	0.007
prott5_predictions.tsv	biological_process	0.670	2345.000	11.287	3136.140	2.492	0.007	0.816	0.987	3136.140	2.492	0.014	3136.141	0.004	0.819	0.007
prott5_predictions.tsv	biological_process	0.680	2343.000	10.999	3000.230	2.779	0.008	0.795	0.986	3000.230	2.779	0.017	3000.232	0.004	0.798	0.007
prott5_predictions.tsv	biological_process	0.690	2334.000	10.601	2836.570	3.178	0.010	0.765	0.982	2836.570	3.178	0.019	2836.572	0.004	0.769	0.007
prott5_predictions.tsv	biological_process	0.700	2323.000	10.208	2646.064	3.570	0.012	0.736	0.978	2646.064	3.570	0.024	2646.067	0.004	0.741	0.008
prott5_predictions.tsv	biological_process	0.710	2315.000	9.752	2426.789	4.027	0.014	0.701	0.974	2426.789	4.027	0.027	2426.792	0.004	0.708	0.008
prott5_predictions.tsv	biological_process	0.720	2305.000	9.269	2174.442	4.509	0.015	0.660	0.970	2174.442	4.509	0.030	2174.447	0.004	0.673	0.008
prott5_predictions.tsv	biological_process	0.730	2284.000	8.678	1910.003	5.101	0.018	0.614	0.961	1910.003	5.101	0.034	1910.009	0.005	0.630	0.009
prott5_predictions.tsv	biological_process	0.740	2249.000	8.051	1616.133	5.727	0.020	0.563	0.947	1616.133	5.727	0.039	1616.143	0.005	0.584	0.010
prott5_predictions.tsv	biological_process	0.750	2221.000	7.284	1322.552	6.495	0.024	0.505	0.935	1322.552	6.495	0.046	1322.568	0.005	0.529	0.011
prott5_predictions.tsv	biological_process	0.760	2191.000	6.527	1045.848	7.251	0.026	0.446	0.922	1045.848	7.251	0.049	1045.874	0.006	0.474	0.012
prott5_predictions.tsv	biological_process	0.770	2159.000	5.783	796.170	7.996	0.033	0.393	0.909	796.170	7.996	0.060	796.211	0.007	0.420	0.014
prott5_predictions.tsv	biological_process	0.780	2123.000	5.094	599.457	8.685	0.038	0.344	0.894	599.457	8.685	0.068	599.520	0.008	0.370	0.016
prott5_predictions.tsv	biological_process	0.790	2083.000	4.436	450.378	9.343	0.044	0.297	0.877	450.378	9.343	0.076	450.475	0.010	0.322	0.019
prott5_predictions.tsv	biological_process	0.800	2043.000	3.849	338.667	9.930	0.045	0.258	0.860	338.667	9.930	0.077	338.813	0.011	0.279	0.022
prott5_predictions.tsv	biological_process	0.810	1992.000	3.374	263.391	10.404	0.047	0.228	0.838	263.391	10.404	0.078	263.597	0.013	0.245	0.024
prott5_predictions.tsv	biological_process	0.820	1940.000	3.004	205.290	10.775	0.052	0.202	0.816	205.290	10.775	0.083	205.573	0.014	0.218	0.027
prott5_predictions.tsv	biological_process	0.830	1883.000	2.668	164.570	11.111	0.055	0.179	0.793	164.570	11.111	0.084	164.945	0.016	0.194	0.029
prott5_predictions.tsv	biological_process	0.840	1807.000	2.342	131.127	11.436	0.056	0.158	0.761	131.127	11.436	0.083	131.624	0.018	0.170	0.032
prott5_predictions.tsv	biological_process	0.850	1748.000	2.106	105.938	11.672	0.057	0.144	0.736	105.938	11.672	0.082	106.579	0.019	0.153	0.035
prott5_predictions.tsv	biological_process	0.860	1702.000	1.893	85.495	11.886	0.060	0.128	0.716	85.495	11.886	0.082	86.318	0.022	0.137	0.037
prott5_predictions.tsv	biological_process	0.870	1635.000	1.692	70.266	12.087	0.061	0.113	0.688	70.266	12.087	0.079	71.298	0.024	0.123	0.039
prott5_predictions.tsv	biological_process	0.880	1577.000	1.499	57.452	12.280	0.061	0.099	0.664	57.452	12.280	0.075	58.750	0.025	0.109	0.041
prott5_predictions.tsv	biological_process	0.890	1502.000	1.332	48.232	12.447	0.062	0.089	0.632	48.232	12.447	0.073	49.812	0.027	0.097	0.042
prott5_predictions.tsv	biological_process	0.900	1412.000	1.178	39.798	12.600	0.064	0.077	0.594	39.798	12.600	0.070	41.745	0.029	0.086	0.043
prott5_predictions.tsv	biological_process	0.910	1330.000	1.019	32.575	12.760	0.060	0.065	0.560	32.575	12.760	0.063	34.985	0.030	0.074	0.043
prott5_predictions.tsv	biological_process	0.920	1240.000	0.878	27.085	12.901	0.061	0.057	0.522	27.085	12.901	0.059	30.000	0.031	0.064	0.042
prott5_predictions.tsv	biological_process	0.930	1124.000	0.740	22.924	13.039	0.057	0.046	0.473	22.924	13.039	0.051	26.373	0.031	0.054	0.040
prott5_predictions.tsv	biological_process	0.940	989.000	0.617	18.581	13.161	0.058	0.038	0.416	18.581	13.161	0.046	22.770	0.032	0.045	0.037
prott5_predictions.tsv	biological_process	0.950	863.000	0.537	15.804	13.242	0.058	0.032	0.363	15.804	13.242	0.041	20.619	0.033	0.039	0.036
prott5_predictions.tsv	biological_process	0.960	736.000	0.455	13.476	13.323	0.053	0.026	0.310	13.476	13.323	0.035	18.950	0.033	0.033	0.033
prott5_predictions.tsv	biological_process	0.970	567.000	0.348	9.720	13.431	0.055	0.018	0.239	9.720	13.431	0.028	16.579	0.035	0.025	0.029
prott5_predictions.tsv	biological_process	0.980	354.000	0.221	6.101	13.557	0.047	0.011	0.149	6.101	13.557	0.017	14.867	0.035	0.016	0.022
prott5_predictions.tsv	biological_process	0.990	156.000	0.095	2.767	13.684	0.038	0.004	0.066	2.767	13.684	0.007	13.960	0.033	0.007	0.011
prott5_predictions.tsv	molecular_function	0.010	927.000	3.104	700.236	0.398	0.007	0.789	1.000	700.236	0.398	0.013	700.236	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.020	927.000	3.104	700.236	0.398	0.007	0.789	1.000	700.236	0.398	0.013	700.236	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.030	927.000	3.104	700.236	0.398	0.007	0.789	1.000	700.236	0.398	0.013	700.236	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.040	927.000	3.104	700.236	0.398	0.007	0.789	1.000	700.236	0.398	0.013	700.236	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.050	927.000	3.104	700.236	0.398	0.007	0.789	1.000	700.236	0.398	0.013	700.236	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.060	927.000	3.104	700.236	0.398	0.007	0.789	1.000	700.236	0.398	0.013	700.236	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.070	927.000	3.104	700.236	0.398	0.007	0.789	1.000	700.236	0.398	0.013	700.236	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.080	927.000	3.104	700.236	0.398	0.007	0.789	1.000	700.236	0.398	0.013	700.236	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.090	927.000	3.104	700.122	0.398	0.007	0.789	1.000	700.122	0.398	0.013	700.122	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.100	927.000	3.102	700.050	0.399	0.007	0.788	1.000	700.050	0.399	0.013	700.050	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.110	927.000	3.102	700.001	0.399	0.007	0.788	1.000	700.001	0.399	0.013	700.001	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.120	927.000	3.102	699.991	0.399	0.007	0.788	1.000	699.991	0.399	0.013	699.991	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.130	927.000	3.102	699.903	0.399	0.007	0.788	1.000	699.903	0.399	0.013	699.903	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.140	927.000	3.102	699.848	0.399	0.007	0.788	1.000	699.848	0.399	0.013	699.848	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.150	927.000	3.102	699.807	0.399	0.007	0.788	1.000	699.807	0.399	0.013	699.807	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.160	927.000	3.102	699.752	0.399	0.007	0.788	1.000	699.752	0.399	0.013	699.752	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.170	927.000	3.102	699.728	0.399	0.007	0.788	1.000	699.728	0.399	0.013	699.728	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.180	927.000	3.102	699.695	0.399	0.007	0.788	1.000	699.695	0.399	0.013	699.695	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.190	927.000	3.102	699.685	0.399	0.007	0.788	1.000	699.685	0.399	0.013	699.685	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.200	927.000	3.102	699.674	0.399	0.007	0.788	1.000	699.674	0.399	0.013	699.674	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.210	927.000	3.102	699.648	0.399	0.007	0.788	1.000	699.648	0.399	0.013	699.648	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.220	927.000	3.102	699.639	0.399	0.007	0.788	1.000	699.639	0.399	0.013	699.639	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.230	927.000	3.102	699.625	0.399	0.007	0.788	1.000	699.625	0.399	0.013	699.625	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.240	927.000	3.102	699.621	0.399	0.007	0.788	1.000	699.621	0.399	0.013	699.621	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.250	927.000	3.102	699.615	0.399	0.007	0.788	1.000	699.615	0.399	0.013	699.615	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.260	927.000	3.102	699.605	0.399	0.007	0.788	1.000	699.605	0.399	0.013	699.605	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.270	927.000	3.102	699.587	0.399	0.007	0.788	1.000	699.587	0.399	0.013	699.587	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.280	927.000	3.102	699.551	0.399	0.007	0.788	1.000	699.551	0.399	0.013	699.551	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.290	927.000	3.102	699.531	0.399	0.007	0.788	1.000	699.531	0.399	0.013	699.531	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.300	927.000	3.102	699.522	0.399	0.007	0.788	1.000	699.522	0.399	0.013	699.522	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.310	927.000	3.102	699.511	0.399	0.007	0.788	1.000	699.511	0.399	0.013	699.511	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.320	927.000	3.102	699.499	0.399	0.007	0.788	1.000	699.499	0.399	0.013	699.500	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.330	927.000	3.102	699.139	0.399	0.007	0.788	1.000	699.139	0.399	0.013	699.139	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.340	927.000	3.102	698.828	0.399	0.007	0.788	1.000	698.828	0.399	0.013	698.829	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.350	927.000	3.102	698.449	0.399	0.007	0.788	1.000	698.449	0.399	0.013	698.449	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.360	927.000	3.102	698.284	0.399	0.007	0.788	1.000	698.284	0.399	0.013	698.284	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.370	927.000	3.102	698.168	0.399	0.007	0.788	1.000	698.168	0.399	0.013	698.168	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.380	927.000	3.102	697.986	0.399	0.007	0.788	1.000	697.986	0.399	0.013	697.986	0.004	0.886	0.009
prott5_predictions.tsv	molecular_function	0.390	926.000	3.100	697.673	0.401	0.007	0.788	0.999	697.673	0.401	0.013	697.673	0.004	0.885	0.009
prott5_predictions.tsv	molecular_function	0.400	926.000	3.100	697.085	0.401	0.007	0.788	0.999	697.085	0.401	0.013	697.085	0.004	0.885	0.009
prott5_predictions.tsv	molecular_function	0.410	926.000	3.100	696.726	0.401	0.007	0.788	0.999	696.726	0.401	0.013	696.726	0.004	0.885	0.009
prott5_predictions.tsv	molecular_function	0.420	926.000	3.099	696.545	0.402	0.007	0.788	0.999	696.545	0.402	0.013	696.545	0.004	0.885	0.009
prott5_predictions.tsv	molecular_function	0.430	926.000	3.097	696.392	0.405	0.007	0.786	0.999	696.392	0.405	0.013	696.392	0.004	0.884	0.009
prott5_predictions.tsv	molecular_function	0.440	926.000	3.097	696.198	0.405	0.007	0.786	0.999	696.198	0.405	0.013	696.199	0.004	0.884	0.009
prott5_predictions.tsv	molecular_function	0.450	926.000	3.097	695.841	0.405	0.007	0.786	0.999	695.841	0.405	0.013	695.842	0.004	0.884	0.009
prott5_predictions.tsv	molecular_function	0.460	926.000	3.097	695.453	0.405	0.007	0.786	0.999	695.453	0.405	0.013	695.453	0.004	0.884	0.009
prott5_predictions.tsv	molecular_function	0.470	926.000	3.097	694.804	0.405	0.007	0.786	0.999	694.804	0.405	0.013	694.804	0.004	0.884	0.009
prott5_predictions.tsv	molecular_function	0.480	926.000	3.097	694.155	0.405	0.007	0.786	0.999	694.155	0.405	0.014	694.155	0.004	0.884	0.009
prott5_predictions.tsv	molecular_function	0.490	925.000	3.096	693.384	0.406	0.007	0.785	0.998	693.384	0.406	0.014	693.384	0.004	0.884	0.009
prott5_predictions.tsv	molecular_function	0.500	925.000	3.093	692.153	0.409	0.007	0.785	0.998	692.153	0.409	0.014	692.153	0.004	0.883	0.009
prott5_predictions.tsv	molecular_function	0.510	925.000	3.087	690.372	0.414	0.007	0.783	0.998	690.372	0.414	0.014	690.372	0.004	0.882	0.009
prott5_predictions.tsv	molecular_function	0.520	925.000	3.086	688.736	0.415	0.007	0.782	0.998	688.736	0.415	0.015	688.736	0.004	0.881	0.009
prott5_predictions.tsv	molecular_function	0.530	925.000	3.082	686.833	0.420	0.008	0.781	0.998	686.833	0.420	0.015	686.833	0.004	0.880	0.009
prott5_predictions.tsv	molecular_function	0.540	925.000	3.072	684.913	0.429	0.008	0.778	0.998	684.913	0.429	0.015	684.913	0.004	0.877	0.009
prott5_predictions.tsv	molecular_function	0.550	925.000	3.053	682.136	0.449	0.009	0.774	0.998	682.136	0.449	0.017	682.136	0.004	0.872	0.009
prott5_predictions.tsv	molecular_function	0.560	925.000	3.050	678.682	0.452	0.009	0.773	0.998	678.682	0.452	0.017	678.682	0.004	0.871	0.009
prott5_predictions.tsv	molecular_function	0.570	924.000	3.037	673.065	0.465	0.009	0.770	0.997	673.065	0.465	0.018	673.065	0.004	0.867	0.009
prott5_predictions.tsv	molecular_function	0.580	924.000	3.029	667.797	0.472	0.009	0.767	0.997	667.797	0.472	0.019	667.797	0.005	0.865	0.009
prott5_predictions.tsv	molecular_function	0.590	923.000	3.022	662.063	0.480	0.010	0.765	0.996	662.063	0.480	0.020	662.063	0.005	0.863	0.009
prott5_predictions.tsv	molecular_function	0.600	922.000	3.008	655.863	0.494	0.011	0.761	0.995	655.863	0.494	0.021	655.863	0.005	0.859	0.009
prott5_predictions.tsv	molecular_function	0.610	920.000	2.992	648.092	0.509	0.011	0.758	0.992	648.092	0.509	0.022	648.092	0.005	0.855	0.009
prott5_predictions.tsv	molecular_function	0.620	919.000	2.971	637.437	0.531	0.012	0.747	0.991	637.437	0.531	0.024	637.437	0.005	0.848	0.009
prott5_predictions.tsv	molecular_function	0.630	919.000	2.945	624.784	0.557	0.013	0.739	0.991	624.784	0.557	0.025	624.784	0.005	0.841	0.009
prott5_predictions.tsv	molecular_function	0.640	917.000	2.913	607.484	0.589	0.014	0.728	0.989	607.484	0.589	0.027	607.485	0.005	0.832	0.009
prott5_predictions.tsv	molecular_function	0.650	915.000	2.857	584.170	0.645	0.015	0.711	0.987	584.170	0.645	0.030	584.171	0.005	0.816	0.010
prott5_predictions.tsv	molecular_function	0.660	908.000	2.794	555.310	0.708	0.018	0.691	0.980	555.310	0.708	0.034	555.310	0.005	0.798	0.010
prott5_predictions.tsv	molecular_function	0.670	906.000	2.722	521.560	0.780	0.022	0.675	0.977	521.560	0.780	0.043	521.560	0.005	0.777	0.010
prott5_predictions.tsv	molecular_function	0.680	902.000	2.631	482.270	0.871	0.025	0.647	0.973	482.270	0.871	0.049	482.270	0.005	0.751	0.011
prott5_predictions.tsv	molecular_function	0.690	896.000	2.533	439.690	0.969	0.030	0.620	0.967	439.690	0.969	0.058	439.691	0.006	0.723	0.011
prott5_predictions.tsv	molecular_function	0.700	888.000	2.383	387.645	1.119	0.035	0.586	0.958	387.645	1.119	0.067	387.647	0.006	0.681	0.012
prott5_predictions.tsv	molecular_function	0.710	872.000	2.230	336.113	1.272	0.043	0.544	0.941	336.113	1.272	0.079	336.116	0.007	0.637	0.013
prott5_predictions.tsv	molecular_function	0.720	858.000	2.072	286.530	1.429	0.048	0.505	0.926	286.530	1.429	0.088	286.533	0.007	0.592	0.014
prott5_predictions.tsv	molecular_function	0.730	845.000	1.967	239.722	1.535	0.061	0.480	0.912	239.722	1.535	0.108	239.727	0.008	0.562	0.016
prott5_predictions.tsv	molecular_function	0.740	820.000	1.769	190.631	1.732	0.063	0.434	0.885	190.631	1.732	0.109	190.639	0.009	0.505	0.018
prott5_predictions.tsv	molecular_function	0.750	800.000	1.609	143.971	1.892	0.071	0.394	0.863	143.971	1.892	0.121	143.983	0.011	0.460	0.022
prott5_predictions.tsv	molecular_function	0.760	771.000	1.447	99.182	2.055	0.078	0.351	0.832	99.182	2.055	0.127	99.204	0.014	0.413	0.028
prott5_predictions.tsv	molecular_function	0.770	741.000	1.299	65.236	2.203	0.080	0.310	0.799	65.236	2.203	0.128	65.273	0.020	0.371	0.037
prott5_predictions.tsv	molecular_function	0.780	711.000	1.193	42.660	2.309	0.093	0.286	0.767	42.660	2.309	0.141	42.723	0.027	0.341	0.050
prott5_predictions.tsv	molecular_function	0.790	680.000	1.066	28.918	2.436	0.101	0.264	0.734	28.918	2.436	0.146	29.020	0.036	0.304	0.064
prott5_predictions.tsv	molecular_function	0.800	655.000	0.959	20.065	2.543	0.116	0.246	0.707	20.065	2.543	0.158	20.225	0.046	0.274	0.078
prott5_predictions.tsv	molecular_function	0.810	615.000	0.875	14.559	2.627	0.127	0.226	0.663	14.559	2.627	0.163	14.794	0.057	0.250	0.092
prott5_predictions.tsv	molecular_function	0.820	575.000	0.810	11.688	2.691	0.139	0.211	0.620	11.688	2.691	0.167	11.994	0.065	0.231	0.101
prott5_predictions.tsv	molecular_function	0.830	547.000	0.740	9.517	2.762	0.148	0.192	0.590	9.517	2.762	0.167	9.909	0.072	0.211	0.108
prott5_predictions.tsv	molecular_function	0.840	509.000	0.672	7.828	2.830	0.159	0.178	0.549	7.828	2.830	0.168	8.324	0.079	0.192	0.112
prott5_predictions.tsv	molecular_function	0.850	477.000	0.632	6.666	2.869	0.168	0.168	0.515	6.666	2.869	0.168	7.257	0.087	0.181	0.117
prott5_predictions.tsv	molecular_function	0.860	445.000	0.572	5.756	2.930	0.167	0.150	0.480	5.756	2.930	0.158	6.459	0.090	0.163	0.116
prott5_predictions.tsv	molecular_function	0.870	412.000	0.532	4.754	2.970	0.183	0.138	0.444	4.754	2.970	0.157	5.605	0.101	0.152	0.121
prott5_predictions.tsv	molecular_function	0.880	384.000	0.494	4.087	3.008	0.193	0.129	0.414	4.087	3.008	0.155	5.075	0.108	0.141	0.122
prott5_predictions.tsv	molecular_function	0.890	346.000	0.419	3.534	3.083	0.192	0.110	0.373	3.534	3.083	0.140	4.690	0.106	0.120	0.112
prott5_predictions.tsv	molecular_function	0.900	329.000	0.392	2.959	3.110	0.205	0.102	0.355	2.959	3.110	0.136	4.293	0.117	0.112	0.114
prott5_predictions.tsv	molecular_function	0.910	291.000	0.333	2.483	3.168	0.198	0.089	0.314	2.483	3.168	0.123	4.026	0.118	0.095	0.106
prott5_predictions.tsv	molecular_function	0.920	253.000	0.288	2.069	3.214	0.191	0.075	0.273	2.069	3.214	0.108	3.822	0.122	0.082	0.098
prott5_predictions.tsv	molecular_function	0.930	230.000	0.246	1.643	3.256	0.211	0.065	0.248	1.643	3.256	0.100	3.647	0.130	0.070	0.091
prott5_predictions.tsv	molecular_function	0.940	199.000	0.198	1.291	3.303	0.201	0.051	0.215	1.291	3.303	0.081	3.547	0.133	0.057	0.080
prott5_predictions.tsv	molecular_function	0.950	167.000	0.170	0.990	3.331	0.213	0.041	0.180	0.990	3.331	0.069	3.475	0.147	0.049	0.073
prott5_predictions.tsv	molecular_function	0.960	130.000	0.138	0.765	3.364	0.199	0.031	0.140	0.765	3.364	0.054	3.449	0.153	0.039	0.063
prott5_predictions.tsv	molecular_function	0.970	99.000	0.096	0.498	3.406	0.186	0.022	0.107	0.498	3.406	0.040	3.442	0.162	0.027	0.047
prott5_predictions.tsv	molecular_function	0.980	52.000	0.046	0.292	3.455	0.178	0.011	0.056	0.292	3.455	0.022	3.468	0.137	0.013	0.024
prott5_predictions.tsv	molecular_function	0.990	21.000	0.029	0.139	3.472	0.186	0.006	0.023	0.139	3.472	0.011	3.475	0.173	0.008	0.016
prott5_predictions.tsv	cellular_component	0.010	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.020	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.030	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.040	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.050	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.060	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.070	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.080	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.090	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.100	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.110	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.120	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.130	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.140	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.150	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.160	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.170	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.180	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.190	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.200	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.210	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.220	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.230	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.240	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.250	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.260	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.270	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.280	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.290	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.300	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.310	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.320	1590.000	3.621	486.450	0.103	0.008	0.976	1.000	486.450	0.103	0.017	486.450	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.330	1590.000	3.621	486.442	0.103	0.008	0.976	1.000	486.442	0.103	0.017	486.442	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.340	1590.000	3.621	486.401	0.103	0.008	0.976	1.000	486.401	0.103	0.017	486.401	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.350	1590.000	3.620	486.295	0.104	0.008	0.975	1.000	486.295	0.104	0.017	486.295	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.360	1590.000	3.620	486.201	0.104	0.008	0.975	1.000	486.201	0.104	0.017	486.201	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.370	1590.000	3.619	486.137	0.104	0.008	0.975	1.000	486.137	0.104	0.017	486.137	0.007	0.972	0.015
prott5_predictions.tsv	cellular_component	0.380	1590.000	3.619	485.982	0.104	0.008	0.975	1.000	485.982	0.104	0.017	485.982	0.007	0.972	0.015
