EntryID	term	aspect
Q587J6	GO:0010628	P
Q587J6	GO:0045934	P
Q587J6	GO:0048522	P
Q587J6	GO:0080090	P
Q587J6	GO:0010608	P
Q587J6	GO:0048255	P
Q587J6	GO:0010468	P
Q587J6	GO:0051252	P
Q587J6	GO:0043489	P
Q587J6	GO:0010557	P
Q587J6	GO:0060255	P
Q587J6	GO:0048519	P
Q587J6	GO:1903311	P
Q587J6	GO:0009892	P
Q587J6	GO:0050794	P
Q587J6	GO:0050789	P
Q587J6	GO:0019222	P
Q587J6	GO:0043487	P
Q587J6	GO:0043488	P
Q587J6	GO:0019219	P
Q587J6	GO:0010605	P
Q587J6	GO:0009893	P
Q587J6	GO:0009889	P
Q587J6	GO:0070935	P
Q587J6	GO:0009895	P
Q587J6	GO:0051253	P
Q587J6	GO:0048518	P
Q587J6	GO:1903312	P
Q587J6	GO:0010556	P
Q587J6	GO:1902369	P
Q587J6	GO:0048523	P
Q587J6	GO:0065008	P
Q587J6	GO:0009894	P
Q587J6	GO:0010604	P
Q587J6	GO:0061013	P
Q59LL4	GO:0042546	P
Q59LL4	GO:0071940	P
Q59LL4	GO:0030447	P
Q59LL4	GO:0030448	P
Q59LL4	GO:0031505	P
Q59LL4	GO:0008150	P
Q59LL4	GO:0044085	P
Q59LL4	GO:0040007	P
Q59LL4	GO:0009987	P
Q59LL4	GO:0071840	P
Q59LL4	GO:0071852	P
Q59LL4	GO:0071555	P
Q59LL4	GO:0009272	P
Q59LL4	GO:0022607	P
Q59LL4	GO:0071554	P
Q59LL4	GO:0016043	P
Q59LL4	GO:0070726	P
Q59LL4	GO:0045229	P
Q59MC8	GO:0042546	P
Q59MC8	GO:0071940	P
Q59MC8	GO:0030447	P
Q59MC8	GO:0030448	P
Q59MC8	GO:0031505	P
Q59MC8	GO:0008150	P
Q59MC8	GO:0044085	P
Q59MC8	GO:0040007	P
Q59MC8	GO:0009987	P
Q59MC8	GO:0071840	P
Q59MC8	GO:0071852	P
Q59MC8	GO:0071555	P
Q59MC8	GO:0009272	P
Q59MC8	GO:0022607	P
Q59MC8	GO:0071554	P
Q59MC8	GO:0016043	P
Q59MC8	GO:0070726	P
Q59MC8	GO:0045229	P
Q59PL9	GO:0071466	P
Q59PL9	GO:0050896	P
Q59PL9	GO:0009410	P
Q59PL9	GO:0008150	P
Q59PL9	GO:0009987	P
Q59PL9	GO:0070887	P
Q59PL9	GO:0042221	P
Q59PL9	GO:0051716	P
Q59R35	GO:0071466	P
Q59R35	GO:0050896	P
Q59R35	GO:0009410	P
Q59R35	GO:0008150	P
Q59R35	GO:0009987	P
Q59R35	GO:0070887	P
Q59R35	GO:0042221	P
Q59R35	GO:0051716	P
Q59RA0	GO:0071466	P
Q59RA0	GO:0050896	P
Q59RA0	GO:0009410	P
Q59RA0	GO:0008150	P
Q59RA0	GO:0009987	P
Q59RA0	GO:0070887	P
Q59RA0	GO:0042221	P
Q59RA0	GO:0051716	P
Q59S52	GO:0042546	P
Q59S52	GO:0071940	P
Q59S52	GO:0030447	P
Q59S52	GO:0030448	P
Q59S52	GO:0031505	P
Q59S52	GO:0008150	P
Q59S52	GO:0044085	P
Q59S52	GO:0040007	P
Q59S52	GO:0009987	P
Q59S52	GO:0071840	P
Q59S52	GO:0071852	P
Q59S52	GO:0071555	P
Q59S52	GO:0009272	P
Q59S52	GO:0022607	P
Q59S52	GO:0071554	P
Q59S52	GO:0016043	P
Q59S52	GO:0070726	P
Q59S52	GO:0045229	P
Q59SI5	GO:0042546	P
Q59SI5	GO:0071940	P
Q59SI5	GO:0030447	P
Q59SI5	GO:0030448	P
Q59SI5	GO:0031505	P
Q59SI5	GO:0008150	P
Q59SI5	GO:0044085	P
Q59SI5	GO:0040007	P
Q59SI5	GO:0009987	P
Q59SI5	GO:0071840	P
Q59SI5	GO:0071852	P
Q59SI5	GO:0071555	P
Q59SI5	GO:0009272	P
Q59SI5	GO:0022607	P
Q59SI5	GO:0071554	P
Q59SI5	GO:0016043	P
Q59SI5	GO:0070726	P
Q59SI5	GO:0045229	P
Q59U67	GO:0071466	P
Q59U67	GO:0050896	P
Q59U67	GO:0009410	P
Q59U67	GO:0008150	P
Q59U67	GO:0009987	P
Q59U67	GO:0070887	P
Q59U67	GO:0042221	P
Q59U67	GO:0051716	P
Q59V01	GO:0071466	P
Q59V01	GO:0050896	P
Q59V01	GO:0009410	P
Q59V01	GO:0008150	P
Q59V01	GO:0009987	P
Q59V01	GO:0070887	P
Q59V01	GO:0042221	P
Q59V01	GO:0051716	P
Q59VP7	GO:0071466	P
Q59VP7	GO:0050896	P
Q59VP7	GO:0009410	P
Q59VP7	GO:0008150	P
Q59VP7	GO:0009987	P
Q59VP7	GO:0070887	P
Q59VP7	GO:0042221	P
Q59VP7	GO:0051716	P
Q59WI7	GO:0071466	P
Q59WI7	GO:0050896	P
Q59WI7	GO:0009410	P
Q59WI7	GO:0008150	P
Q59WI7	GO:0009987	P
Q59WI7	GO:0070887	P
Q59WI7	GO:0042221	P
Q59WI7	GO:0051716	P
Q5ACK7	GO:0071466	P
Q5ACK7	GO:0050896	P
Q5ACK7	GO:0009410	P
Q5ACK7	GO:0008150	P
Q5ACK7	GO:0009987	P
Q5ACK7	GO:0070887	P
Q5ACK7	GO:0042221	P
Q5ACK7	GO:0051716	P
Q5AI86	GO:0071466	P
Q5AI86	GO:0050896	P
Q5AI86	GO:0009410	P
Q5AI86	GO:0008150	P
Q5AI86	GO:0009987	P
Q5AI86	GO:0070887	P
Q5AI86	GO:0042221	P
Q5AI86	GO:0051716	P
Q5AI97	GO:0071466	P
Q5AI97	GO:0050896	P
Q5AI97	GO:0009410	P
Q5AI97	GO:0008150	P
Q5AI97	GO:0009987	P
Q5AI97	GO:0070887	P
Q5AI97	GO:0042221	P
Q5AI97	GO:0051716	P
Q5AIA1	GO:0110165	C
Q5AIA1	GO:0005575	C
Q5AIA1	GO:0005886	C
Q5AIA1	GO:0071944	C
Q5AIA1	GO:0016020	C
Q5AMJ5	GO:0110165	C
Q5AMJ5	GO:0005575	C
Q5AMJ5	GO:0005886	C
Q5AMJ5	GO:0071944	C
Q5AMJ5	GO:0016020	C
Q5AML1	GO:0071466	P
Q5AML1	GO:0050896	P
Q5AML1	GO:0009410	P
Q5AML1	GO:0008150	P
Q5AML1	GO:0009987	P
Q5AML1	GO:0070887	P
Q5AML1	GO:0042221	P
Q5AML1	GO:0051716	P
Q5ANH2	GO:0043231	C
Q5ANH2	GO:0110165	C
Q5ANH2	GO:0043229	C
Q5ANH2	GO:0005575	C
Q5ANH2	GO:0043226	C
Q5ANH2	GO:0005737	C
Q5ANH2	GO:0043227	C
Q5ANH2	GO:0005622	C
Q5ANH2	GO:0012505	C
Q5ANH2	GO:0005783	C
Q5ANH2	GO:0065007	P
Q5ANH2	GO:0071466	P
Q5ANH2	GO:0046488	P
Q5ANH2	GO:0180046	P
Q5ANH2	GO:0008150	P
Q5ANH2	GO:0010467	P
Q5ANH2	GO:0080090	P
Q5ANH2	GO:0051716	P
Q5ANH2	GO:0019637	P
Q5ANH2	GO:0006793	P
Q5ANH2	GO:0040007	P
Q5ANH2	GO:1901135	P
Q5ANH2	GO:0009987	P
Q5ANH2	GO:0070887	P
Q5ANH2	GO:0032881	P
Q5ANH2	GO:0009058	P
Q5ANH2	GO:0042221	P
Q5ANH2	GO:0006644	P
Q5ANH2	GO:0043255	P
Q5ANH2	GO:0008152	P
Q5ANH2	GO:0008654	P
Q5ANH2	GO:0060255	P
Q5ANH2	GO:0019538	P
Q5ANH2	GO:0043170	P
Q5ANH2	GO:0032882	P
Q5ANH2	GO:1903509	P
Q5ANH2	GO:0050794	P
Q5ANH2	GO:0030447	P
Q5ANH2	GO:0050789	P
Q5ANH2	GO:0019222	P
Q5ANH2	GO:0009247	P
Q5ANH2	GO:0006629	P
Q5ANH2	GO:1901137	P
Q5ANH2	GO:0009889	P
Q5ANH2	GO:0032885	P
Q5ANH2	GO:0006650	P
Q5ANH2	GO:0046486	P
Q5ANH2	GO:0006109	P
Q5ANH2	GO:0051604	P
Q5ANH2	GO:0006664	P
Q5ANH2	GO:0006661	P
Q5ANH2	GO:0050896	P
Q5ANH2	GO:0045017	P
Q5ANH2	GO:0009410	P
Q5ANH2	GO:0046474	P
Q5ANH2	GO:0044238	P
Q5ANH2	GO:0032883	P
Q5ANH2	GO:0008610	P
Q5ANH2	GO:0009059	P
Q5ANH2	GO:0010556	P
Q5ANH2	GO:0006505	P
Q5ANH2	GO:0006506	P
Q5ANH2	GO:0090407	P
Q5ANH2	GO:0006796	P
Q5B467	GO:0043231	C
Q5B467	GO:0110165	C
Q5B467	GO:0043229	C
Q5B467	GO:0005575	C
Q5B467	GO:0043226	C
Q5B467	GO:0005737	C
Q5B467	GO:0043227	C
Q5B467	GO:0005789	C
Q5B467	GO:0012505	C
Q5B467	GO:0016020	C
Q5B467	GO:0098827	C
Q5B467	GO:0005622	C
Q5B467	GO:0031090	C
Q5B467	GO:0031984	C
Q5B467	GO:0005783	C
Q5B467	GO:0042175	C
Q5B467	GO:0008276	F
Q5B467	GO:0003674	F
Q5B467	GO:0018064	F
Q5B467	GO:0003824	F
Q5B467	GO:0016740	F
Q5B467	GO:0008757	F
Q5B467	GO:0008170	F
Q5B467	GO:0140096	F
Q5B467	GO:0008168	F
Q5B467	GO:0016741	F
Q5BKX6	GO:0110165	C
Q5BKX6	GO:0005575	C
Q5BKX6	GO:0005886	C
Q5BKX6	GO:0071944	C
Q5BKX6	GO:0016020	C
Q5BKX6	GO:0005215	F
Q5BKX6	GO:0003674	F
Q5BKX6	GO:0005488	F
Q5BKX6	GO:0000297	F
Q5BKX6	GO:0015489	F
Q5BKX6	GO:0015606	F
Q5BKX6	GO:0005515	F
Q5BKX6	GO:0022857	F
Q5BKX6	GO:0015203	F
Q5BKX6	GO:0019233	P
Q5BKX6	GO:0050877	P
Q5BKX6	GO:0003008	P
Q5BKX6	GO:0008150	P
Q5BKX6	GO:0032501	P
Q5BKX6	GO:0007600	P
Q5DRK1	GO:0003674	F
Q5DRK1	GO:0016817	F
Q5DRK1	GO:0003824	F
Q5DRK1	GO:0016462	F
Q5DRK1	GO:0016818	F
Q5DRK1	GO:0016787	F
Q5DRK1	GO:0004050	F
Q5DRK1	GO:0008150	P
Q5DRK1	GO:0055086	P
Q5DRK1	GO:0009056	P
Q5DRK1	GO:0019637	P
Q5DRK1	GO:0006793	P
Q5DRK1	GO:0009132	P
Q5DRK1	GO:0009987	P
Q5DRK1	GO:0006753	P
Q5DRK1	GO:0046434	P
Q5DRK1	GO:0009143	P
Q5DRK1	GO:0008152	P
Q5DRK1	GO:0034655	P
Q5DRK1	GO:0006139	P
Q5DRK1	GO:0009134	P
Q5DRK1	GO:0009191	P
Q5DRK1	GO:0009203	P
Q5DRK1	GO:0044281	P
Q5DRK1	GO:1901292	P
Q5DRK1	GO:0009185	P
Q5DRK1	GO:0044238	P
Q5DRK1	GO:0009141	P
Q5DRK1	GO:0006796	P
Q5DTI8	GO:0001667	P
Q5DTI8	GO:0006979	P
Q5DTI8	GO:0016477	P
Q5DTI8	GO:0050896	P
Q5DTI8	GO:0048870	P
Q5DTI8	GO:0008150	P
Q5DTI8	GO:0009987	P
Q5DTI8	GO:0010761	P
Q5DTI8	GO:0006950	P
Q5F676	GO:0008235	F
Q5F676	GO:0003674	F
Q5F676	GO:0004180	F
Q5F676	GO:0003824	F
Q5F676	GO:0008233	F
Q5F676	GO:0008237	F
Q5F676	GO:0004222	F
Q5F676	GO:0008238	F
Q5F676	GO:0140096	F
Q5F676	GO:0016787	F
Q5F676	GO:0004175	F
Q5F676	GO:0004181	F
Q5F676	GO:0065007	P
Q5F676	GO:1903658	P
Q5F676	GO:0050657	P
Q5F676	GO:0031504	P
Q5F676	GO:0008150	P
Q5F676	GO:0009253	P
Q5F676	GO:0051128	P
Q5F676	GO:0046677	P
Q5F676	GO:0071840	P
Q5F676	GO:0048522	P
Q5F676	GO:0009290	P
Q5F676	GO:0071555	P
Q5F676	GO:0009056	P
Q5F676	GO:0071554	P
Q5F676	GO:0051716	P
Q5F676	GO:0016043	P
Q5F676	GO:0006810	P
Q5F676	GO:0051179	P
Q5F676	GO:1901701	P
Q5F676	GO:0015931	P
Q5F676	GO:0006979	P
Q5F676	GO:0009294	P
Q5F676	GO:1901135	P
Q5F676	GO:0060491	P
Q5F676	GO:0062197	P
Q5F676	GO:0031344	P
Q5F676	GO:0070887	P
Q5F676	GO:0009987	P
Q5F676	GO:0042221	P
Q5F676	GO:0009292	P
Q5F676	GO:0008152	P
Q5F676	GO:0043170	P
Q5F676	GO:0042542	P
Q5F676	GO:0050794	P
Q5F676	GO:0006027	P
Q5F676	GO:0034614	P
Q5F676	GO:0051130	P
Q5F676	GO:0051234	P
Q5F676	GO:0050789	P
Q5F676	GO:0000302	P
Q5F676	GO:0006026	P
Q5F676	GO:0006022	P
Q5F676	GO:0098657	P
Q5F676	GO:1901136	P
Q5F676	GO:1901700	P
Q5F676	GO:0034599	P
Q5F676	GO:0045229	P
Q5F676	GO:0070301	P
Q5F676	GO:0033554	P
Q5F676	GO:0000270	P
Q5F676	GO:0050896	P
Q5F676	GO:0048518	P
Q5F676	GO:0044087	P
Q5F676	GO:0071705	P
Q5F676	GO:0071236	P
Q5F676	GO:0030203	P
Q5F676	GO:0051027	P
Q5F676	GO:0009057	P
Q5F676	GO:0031346	P
Q5F676	GO:0006950	P
Q5F676	GO:1903656	P
Q5G7K8	GO:0110165	C
Q5G7K8	GO:0018995	C
Q5G7K8	GO:0033643	C
Q5G7K8	GO:0005575	C
Q5G7K8	GO:0042025	C
Q5G7K8	GO:0030430	C
Q5G7K8	GO:0033648	C
Q5G7K8	GO:0043656	C
Q5G7K8	GO:0033647	C
Q5G7K8	GO:0033646	C
Q5G7K8	GO:0044217	C
Q5G7K8	GO:0075136	P
Q5G7K8	GO:0008150	P
Q5G7K8	GO:0044403	P
Q5G7K8	GO:0052031	P
Q5G7K8	GO:0009605	P
Q5G7K8	GO:0052553	P
Q5G7K8	GO:0044003	P
Q5G7K8	GO:0044419	P
Q5G7K8	GO:0052200	P
Q5G7K8	GO:0140404	P
Q5G7K8	GO:0140418	P
Q5G7K8	GO:0140415	P
Q5G7K8	GO:0051707	P
Q5G7K8	GO:0035821	P
Q5G7K8	GO:0050896	P
Q5G7K8	GO:0009607	P
Q5G7K8	GO:0043207	P
Q5G7K8	GO:0052167	P
Q5G7K8	GO:0051701	P
Q5GH70	GO:0005215	F
Q5GH70	GO:0003674	F
Q5GH70	GO:0017128	F
Q5GH70	GO:0005548	F
Q5GH70	GO:0005319	F
Q5GH70	GO:0140303	F
Q5GH70	GO:0065007	P
Q5GH70	GO:0008150	P
Q5GH70	GO:0071840	P
Q5GH70	GO:0097194	P
Q5GH70	GO:0033036	P
Q5GH70	GO:0006869	P
Q5GH70	GO:0016043	P
Q5GH70	GO:0006810	P
Q5GH70	GO:0015748	P
Q5GH70	GO:0051179	P
Q5GH70	GO:0045332	P
Q5GH70	GO:0010256	P
Q5GH70	GO:0009987	P
Q5GH70	GO:0008219	P
Q5GH70	GO:0015914	P
Q5GH70	GO:0010876	P
Q5GH70	GO:0017121	P
Q5GH70	GO:0051234	P
Q5GH70	GO:0034204	P
Q5GH70	GO:0006915	P
Q5GH70	GO:0070782	P
Q5GH70	GO:0097035	P
Q5GH70	GO:0007009	P
Q5GH70	GO:0061024	P
Q5GH70	GO:0012501	P
Q5GH70	GO:0065008	P
Q5HF23	GO:0008235	F
Q5HF23	GO:0046872	F
Q5HF23	GO:0003674	F
Q5HF23	GO:0070573	F
Q5HF23	GO:0003824	F
Q5HF23	GO:0046914	F
Q5HF23	GO:0008233	F
Q5HF23	GO:0005488	F
Q5HF23	GO:0043167	F
Q5HF23	GO:0008237	F
Q5HF23	GO:0008238	F
Q5HF23	GO:0036094	F
Q5HF23	GO:0030145	F
Q5HF23	GO:0016805	F
Q5HF23	GO:0140096	F
Q5HF23	GO:0043169	F
Q5HF23	GO:0016787	F
Q5JSJ4	GO:0110165	C
Q5JSJ4	GO:0043229	C
Q5JSJ4	GO:0043232	C
Q5JSJ4	GO:0005575	C
Q5JSJ4	GO:0015630	C
Q5JSJ4	GO:0043226	C
Q5JSJ4	GO:0043228	C
Q5JSJ4	GO:0005815	C
Q5JSJ4	GO:0005813	C
Q5JSJ4	GO:0005622	C
Q5JSJ4	GO:0005856	C
Q5JWR5	GO:0043231	C
Q5JWR5	GO:0110165	C
Q5JWR5	GO:0043229	C
Q5JWR5	GO:0005575	C
Q5JWR5	GO:0043226	C
Q5JWR5	GO:0005737	C
Q5JWR5	GO:0043227	C
Q5JWR5	GO:0005794	C
Q5JWR5	GO:0005622	C
Q5JWR5	GO:0012505	C
Q5M6W3	GO:0110165	C
Q5M6W3	GO:0016020	C
Q5M6W3	GO:0005575	C
Q5M6W3	GO:0003674	F
Q5M6W3	GO:0005488	F
Q5M6W3	GO:0035651	F
Q5M6W3	GO:0035650	F
Q5M6W3	GO:0044877	F
Q5M886	GO:0003674	F
Q5M886	GO:0016817	F
Q5M886	GO:0003824	F
Q5M886	GO:0047734	F
Q5M886	GO:0016462	F
Q5M886	GO:0047631	F
Q5M886	GO:0016818	F
Q5M886	GO:0016787	F
Q5PNS0	GO:0043231	C
Q5PNS0	GO:0110165	C
Q5PNS0	GO:0043229	C
Q5PNS0	GO:0005575	C
Q5PNS0	GO:0043226	C
Q5PNS0	GO:0005634	C
Q5PNS0	GO:0043227	C
Q5PNS0	GO:0005622	C
Q5PR68	GO:0005814	C
Q5PR68	GO:0110165	C
Q5PR68	GO:0043229	C
Q5PR68	GO:0043232	C
Q5PR68	GO:0005575	C
Q5PR68	GO:0015630	C
Q5PR68	GO:0043226	C
Q5PR68	GO:0043228	C
Q5PR68	GO:0120212	C
Q5PR68	GO:0005815	C
Q5PR68	GO:0005622	C
Q5PR68	GO:0005856	C
Q5PR68	GO:0065007	P
Q5PR68	GO:0007286	P
Q5PR68	GO:0008150	P
Q5PR68	GO:0006417	P
Q5PR68	GO:0010467	P
Q5PR68	GO:0048856	P
Q5PR68	GO:0007276	P
Q5PR68	GO:0080090	P
Q5PR68	GO:0010608	P
Q5PR68	GO:0003006	P
Q5PR68	GO:0010468	P
Q5PR68	GO:0048468	P
Q5PR68	GO:0009987	P
Q5PR68	GO:0009058	P
Q5PR68	GO:0008152	P
Q5PR68	GO:0060255	P
Q5PR68	GO:0043170	P
Q5PR68	GO:0007283	P
Q5PR68	GO:0050794	P
Q5PR68	GO:0050789	P
Q5PR68	GO:0019222	P
Q5PR68	GO:0048609	P
Q5PR68	GO:0032502	P
Q5PR68	GO:0048515	P
Q5PR68	GO:0009889	P
Q5PR68	GO:0022412	P
Q5PR68	GO:0048869	P
Q5PR68	GO:0009566	P
Q5PR68	GO:0007338	P
Q5PR68	GO:0007281	P
Q5PR68	GO:0019953	P
Q5PR68	GO:0048232	P
Q5PR68	GO:0030154	P
Q5PR68	GO:0009059	P
Q5PR68	GO:0022414	P
Q5PR68	GO:0010556	P
Q5PR68	GO:0051246	P
Q5RKQ0	GO:0008150	P
Q5RKQ0	GO:0010467	P
Q5RKQ0	GO:0008380	P
Q5RKQ0	GO:0000380	P
Q5RKQ0	GO:0090304	P
Q5RKQ0	GO:0000377	P
Q5RKQ0	GO:0009987	P
Q5RKQ0	GO:0009058	P
Q5RKQ0	GO:0006396	P
Q5RKQ0	GO:0008152	P
Q5RKQ0	GO:0000375	P
Q5RKQ0	GO:0006139	P
Q5RKQ0	GO:0043170	P
Q5RKQ0	GO:0032774	P
Q5RKQ0	GO:0016071	P
Q5RKQ0	GO:0141187	P
Q5RKQ0	GO:0006397	P
Q5RKQ0	GO:0000398	P
Q5RKQ0	GO:0034654	P
Q5RKQ0	GO:0044238	P
Q5RKQ0	GO:0009059	P
Q5RKQ0	GO:0016070	P
Q5SUV2	GO:0120025	C
Q5SUV2	GO:0005930	C
Q5SUV2	GO:0031514	C
Q5SUV2	GO:0043226	C
Q5SUV2	GO:0097729	C
Q5SUV2	GO:0005737	C
Q5SUV2	GO:0097014	C
Q5SUV2	GO:0097225	C
Q5SUV2	GO:0005575	C
Q5SUV2	GO:0036126	C
Q5SUV2	GO:0042995	C
Q5SUV2	GO:0001669	C
Q5SUV2	GO:0005929	C
Q5SUV2	GO:0012505	C
Q5SUV2	GO:1990716	C
Q5SUV2	GO:0005856	C
Q5SUV2	GO:0043231	C
Q5SUV2	GO:0110165	C
Q5SUV2	GO:0043228	C
Q5SUV2	GO:0031982	C
Q5SUV2	GO:0031410	C
Q5SUV2	GO:0043232	C
Q5SUV2	GO:0043229	C
Q5SUV2	GO:0099503	C
Q5SUV2	GO:0043227	C
Q5SUV2	GO:0005622	C
Q5SUV2	GO:0030141	C
Q5SUV2	GO:0097708	C
Q5SUV2	GO:0016050	P
Q5SUV2	GO:0048870	P
Q5SUV2	GO:0007286	P
Q5SUV2	GO:0008150	P
Q5SUV2	GO:0044085	P
Q5SUV2	GO:0048856	P
Q5SUV2	GO:0071840	P
Q5SUV2	GO:0007276	P
Q5SUV2	GO:0032989	P
Q5SUV2	GO:0060271	P
Q5SUV2	GO:0016043	P
Q5SUV2	GO:0006996	P
Q5SUV2	GO:0001539	P
Q5SUV2	GO:0003006	P
Q5SUV2	GO:0048468	P
Q5SUV2	GO:0120316	P
Q5SUV2	GO:0060294	P
Q5SUV2	GO:0044458	P
Q5SUV2	GO:0010256	P
Q5SUV2	GO:0030030	P
Q5SUV2	GO:0009987	P
Q5SUV2	GO:0033363	P
Q5SUV2	GO:0007283	P
Q5SUV2	GO:0120036	P
Q5SUV2	GO:0030031	P
Q5SUV2	GO:0048609	P
Q5SUV2	GO:0032502	P
Q5SUV2	GO:0048646	P
Q5SUV2	GO:0048515	P
Q5SUV2	GO:0044782	P
Q5SUV2	GO:0070925	P
Q5SUV2	GO:0022412	P
Q5SUV2	GO:0030317	P
Q5SUV2	GO:0048869	P
Q5SUV2	GO:0009653	P
Q5SUV2	GO:0001675	P
Q5SUV2	GO:0010927	P
Q5SUV2	GO:0007281	P
Q5SUV2	GO:0060285	P
Q5SUV2	GO:0097722	P
Q5SUV2	GO:0019953	P
Q5SUV2	GO:0048232	P
Q5SUV2	GO:0120031	P
Q5SUV2	GO:0030154	P
Q5SUV2	GO:0007018	P
Q5SUV2	GO:0022414	P
Q5SUV2	GO:0007017	P
Q5SUV2	GO:0022607	P
Q5SUV2	GO:0003341	P
Q5T1V6	GO:0031981	C
Q5T1V6	GO:0043231	C
Q5T1V6	GO:0110165	C
Q5T1V6	GO:0043229	C
Q5T1V6	GO:0043233	C
Q5T1V6	GO:0005575	C
Q5T1V6	GO:0070013	C
Q5T1V6	GO:0043226	C
Q5T1V6	GO:0005654	C
Q5T1V6	GO:0005634	C
Q5T1V6	GO:0043227	C
Q5T1V6	GO:0005622	C
Q5T1V6	GO:0031974	C
Q5T6J7	GO:0003674	F
Q5T6J7	GO:0016301	F
Q5T6J7	GO:0003824	F
Q5T6J7	GO:0016773	F
Q5T6J7	GO:0016740	F
Q5T6J7	GO:0046316	F
Q5T6J7	GO:0016772	F
Q5TAH2	GO:0110165	C
Q5TAH2	GO:0005575	C
Q5TAH2	GO:0005886	C
Q5TAH2	GO:0071944	C
Q5TAH2	GO:0016020	C
Q5U3U0	GO:0009451	P
Q5U3U0	GO:0070989	P
Q5U3U0	GO:0008150	P
Q5U3U0	GO:0044238	P
Q5U3U0	GO:0009987	P
Q5U3U0	GO:0043412	P
Q5U3U0	GO:0008152	P
Q5U3U0	GO:0016070	P
Q5U3U0	GO:0006139	P
Q5U3U0	GO:0070988	P
Q5U3U0	GO:0043170	P
Q5U3U0	GO:0090304	P
Q5U3U0	GO:0035513	P
Q5U419	GO:0110165	C
Q5U419	GO:0005575	C
Q5U419	GO:0005886	C
Q5U419	GO:0071944	C
Q5U419	GO:0016020	C
Q5U462	GO:0065007	P
Q5U462	GO:0007167	P
Q5U462	GO:0008150	P
Q5U462	GO:0023052	P
Q5U462	GO:0045184	P
Q5U462	GO:0051716	P
Q5U462	GO:0035728	P
Q5U462	GO:0051179	P
Q5U462	GO:0009987	P
Q5U462	GO:0008283	P
Q5U462	GO:0048012	P
Q5U462	GO:0007169	P
Q5U462	GO:0050794	P
Q5U462	GO:0051234	P
Q5U462	GO:0050789	P
Q5U462	GO:0007154	P
Q5U462	GO:0050896	P
Q5U462	GO:0070848	P
Q5U462	GO:0007166	P
Q5U462	GO:0009719	P
Q5U462	GO:0007165	P
Q5UR12	GO:0016836	F
Q5UR12	GO:0003674	F
Q5UR12	GO:0050377	F
Q5UR12	GO:0003824	F
Q5UR12	GO:0016829	F
Q5UR12	GO:0016835	F
Q5UR12	GO:0008460	F
Q5W0U4	GO:0110165	C
Q5W0U4	GO:0005829	C
Q5W0U4	GO:0005575	C
Q5W0U4	GO:0005737	C
Q5W0U4	GO:0005622	C
Q5XET4	GO:0043231	C
Q5XET4	GO:0110165	C
Q5XET4	GO:0043229	C
Q5XET4	GO:0005575	C
Q5XET4	GO:0043226	C
Q5XET4	GO:0009507	C
Q5XET4	GO:0005737	C
Q5XET4	GO:0043227	C
Q5XET4	GO:0009536	C
Q5XET4	GO:0005622	C
Q5Y5T1	GO:0043231	C
Q5Y5T1	GO:0110165	C
Q5Y5T1	GO:0043229	C
Q5Y5T1	GO:0005575	C
Q5Y5T1	GO:0012506	C
Q5Y5T1	GO:0043226	C
Q5Y5T1	GO:0005737	C
Q5Y5T1	GO:0031410	C
Q5Y5T1	GO:0043227	C
Q5Y5T1	GO:0016020	C
Q5Y5T1	GO:0031982	C
Q5Y5T1	GO:0005622	C
Q5Y5T1	GO:0031090	C
Q5Y5T1	GO:0030659	C
Q5Y5T1	GO:0097708	C
Q5Y5T1	GO:0003674	F
Q5Y5T1	GO:0019707	F
Q5Y5T1	GO:0003824	F
Q5Y5T1	GO:0016746	F
Q5Y5T1	GO:0016740	F
Q5Y5T1	GO:0016409	F
Q5Y5T1	GO:0019706	F
Q5Y5T1	GO:0016747	F
Q5Y5T1	GO:0140096	F
Q5Y5T1	GO:0016417	F
Q5Y5T1	GO:0051604	P
Q5Y5T1	GO:0008150	P
Q5Y5T1	GO:0044238	P
Q5Y5T1	GO:0010467	P
Q5Y5T1	GO:0009987	P
Q5Y5T1	GO:0009059	P
Q5Y5T1	GO:0009058	P
Q5Y5T1	GO:0008152	P
Q5Y5T1	GO:0019538	P
Q5Y5T1	GO:0043170	P
Q5YB40	GO:0048731	P
Q5YB40	GO:0008150	P
Q5YB40	GO:0072359	P
Q5YB40	GO:0032502	P
Q5YB40	GO:0048513	P
Q5YB40	GO:0032501	P
Q5YB40	GO:0048856	P
Q5YB40	GO:0007275	P
Q5YB40	GO:0007507	P
Q5YB40	GO:0003170	P
Q5YLM1	GO:0050896	P
Q5YLM1	GO:0008150	P
Q5YLM1	GO:0097305	P
Q5YLM1	GO:0042221	P
Q5YLM1	GO:1901700	P
Q5YLM1	GO:0045471	P
Q5ZTK6	GO:0008150	P
Q5ZTK6	GO:0044238	P
Q5ZTK6	GO:0009987	P
Q5ZTK6	GO:0018175	P
Q5ZTK6	GO:0043412	P
Q5ZTK6	GO:0036211	P
Q5ZTK6	GO:0008152	P
Q5ZTK6	GO:0019538	P
Q5ZTK6	GO:0018117	P
Q5ZTK6	GO:0043170	P
Q62283	GO:0120039	P
Q62283	GO:0000902	P
Q62283	GO:0061564	P
Q62283	GO:0008150	P
Q62283	GO:0048858	P
Q62283	GO:0032501	P
Q62283	GO:0048856	P
Q62283	GO:0048812	P
Q62283	GO:0071840	P
Q62283	GO:0016043	P
Q62283	GO:0022008	P
Q62283	GO:0048468	P
Q62283	GO:0031175	P
Q62283	GO:0030030	P
