filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro
naive_predictions.tsv	molecular_function	0.430	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.440	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.450	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.460	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.470	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.480	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.490	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.500	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.510	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.520	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.530	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.540	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.550	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	molecular_function	0.560	299.000	1.943	1.057	4.652	0.648	0.447	1.000	1.057	4.652	0.529	4.771	0.648	0.295	0.405
naive_predictions.tsv	cellular_component	0.010	322.000	9.022	67.978	1.981	0.117	0.866	1.000	67.978	1.981	0.206	68.007	0.117	0.820	0.205
naive_predictions.tsv	cellular_component	0.020	322.000	8.469	31.531	2.534	0.212	0.830	1.000	31.531	2.534	0.337	31.633	0.212	0.770	0.332
naive_predictions.tsv	cellular_component	0.030	322.000	7.668	21.332	3.335	0.264	0.780	1.000	21.332	3.335	0.395	21.591	0.264	0.697	0.383
naive_predictions.tsv	cellular_component	0.040	322.000	7.593	14.407	3.410	0.345	0.775	1.000	14.407	3.410	0.478	14.805	0.345	0.690	0.460
naive_predictions.tsv	cellular_component	0.050	322.000	7.413	12.587	3.590	0.371	0.762	1.000	12.587	3.590	0.499	13.089	0.371	0.674	0.478
naive_predictions.tsv	cellular_component	0.060	322.000	7.373	11.627	3.630	0.388	0.757	1.000	11.627	3.630	0.513	12.181	0.388	0.670	0.491
naive_predictions.tsv	cellular_component	0.070	322.000	7.373	11.627	3.630	0.388	0.757	1.000	11.627	3.630	0.513	12.181	0.388	0.670	0.491
naive_predictions.tsv	cellular_component	0.080	322.000	7.373	11.627	3.630	0.388	0.757	1.000	11.627	3.630	0.513	12.181	0.388	0.670	0.491
naive_predictions.tsv	cellular_component	0.090	322.000	7.130	6.870	3.873	0.509	0.743	1.000	6.870	3.873	0.604	7.886	0.509	0.648	0.570
naive_predictions.tsv	cellular_component	0.100	322.000	7.059	5.941	3.944	0.543	0.737	1.000	5.941	3.944	0.625	7.131	0.543	0.642	0.588
naive_predictions.tsv	cellular_component	0.110	322.000	7.059	5.941	3.944	0.543	0.737	1.000	5.941	3.944	0.625	7.131	0.543	0.642	0.588
naive_predictions.tsv	cellular_component	0.120	322.000	7.059	5.941	3.944	0.543	0.737	1.000	5.941	3.944	0.625	7.131	0.543	0.642	0.588
naive_predictions.tsv	cellular_component	0.130	322.000	7.059	5.941	3.944	0.543	0.737	1.000	5.941	3.944	0.625	7.131	0.543	0.642	0.588
naive_predictions.tsv	cellular_component	0.140	322.000	7.059	5.941	3.944	0.543	0.737	1.000	5.941	3.944	0.625	7.131	0.543	0.642	0.588
naive_predictions.tsv	cellular_component	0.150	322.000	7.059	5.941	3.944	0.543	0.737	1.000	5.941	3.944	0.625	7.131	0.543	0.642	0.588
naive_predictions.tsv	cellular_component	0.160	322.000	7.059	5.941	3.944	0.543	0.737	1.000	5.941	3.944	0.625	7.131	0.543	0.642	0.588
naive_predictions.tsv	cellular_component	0.170	322.000	6.457	3.543	4.547	0.646	0.658	1.000	3.543	4.547	0.652	5.764	0.646	0.587	0.615
naive_predictions.tsv	cellular_component	0.180	322.000	6.457	3.543	4.547	0.646	0.658	1.000	3.543	4.547	0.652	5.764	0.646	0.587	0.615
naive_predictions.tsv	cellular_component	0.190	322.000	6.457	3.543	4.547	0.646	0.658	1.000	3.543	4.547	0.652	5.764	0.646	0.587	0.615
naive_predictions.tsv	cellular_component	0.200	322.000	6.457	3.543	4.547	0.646	0.658	1.000	3.543	4.547	0.652	5.764	0.646	0.587	0.615
naive_predictions.tsv	cellular_component	0.210	322.000	6.457	3.543	4.547	0.646	0.658	1.000	3.543	4.547	0.652	5.764	0.646	0.587	0.615
blast_predictions.tsv	biological_process	0.010	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.020	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.030	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.040	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.050	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.060	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.070	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.080	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.090	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.100	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.110	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.120	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.130	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.140	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.150	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.160	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.170	366.000	16.631	861.169	3.109	0.039	0.851	1.000	861.169	3.109	0.074	861.175	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.180	366.000	16.631	861.055	3.109	0.039	0.851	1.000	861.055	3.109	0.074	861.060	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.190	366.000	16.615	859.740	3.126	0.039	0.850	1.000	859.740	3.126	0.074	859.746	0.019	0.842	0.037
blast_predictions.tsv	biological_process	0.200	366.000	16.607	858.814	3.134	0.039	0.849	1.000	858.814	3.134	0.075	858.820	0.019	0.841	0.037
blast_predictions.tsv	biological_process	0.210	366.000	16.596	854.732	3.145	0.039	0.848	1.000	854.732	3.145	0.075	854.738	0.019	0.841	0.037
blast_predictions.tsv	biological_process	0.220	366.000	16.579	845.850	3.161	0.040	0.847	1.000	845.850	3.161	0.077	845.856	0.019	0.840	0.038
blast_predictions.tsv	biological_process	0.230	366.000	16.516	833.235	3.224	0.041	0.845	1.000	833.235	3.224	0.079	833.241	0.019	0.837	0.038
blast_predictions.tsv	biological_process	0.240	366.000	16.478	812.858	3.262	0.043	0.842	1.000	812.858	3.262	0.082	812.864	0.020	0.835	0.039
blast_predictions.tsv	biological_process	0.250	366.000	16.393	790.175	3.347	0.045	0.837	1.000	790.175	3.347	0.085	790.182	0.020	0.830	0.040
blast_predictions.tsv	biological_process	0.260	366.000	16.298	756.888	3.443	0.050	0.831	1.000	756.888	3.443	0.094	756.896	0.021	0.826	0.041
blast_predictions.tsv	biological_process	0.270	365.000	16.107	722.117	3.634	0.053	0.821	0.997	722.117	3.634	0.099	722.127	0.022	0.816	0.042
blast_predictions.tsv	biological_process	0.280	365.000	15.981	683.027	3.760	0.059	0.815	0.997	683.027	3.760	0.109	683.038	0.023	0.810	0.044
blast_predictions.tsv	biological_process	0.290	365.000	15.822	640.418	3.918	0.062	0.808	0.997	640.418	3.918	0.116	640.430	0.024	0.802	0.047
blast_predictions.tsv	biological_process	0.300	365.000	15.546	594.579	4.194	0.066	0.796	0.997	594.579	4.194	0.121	594.594	0.025	0.788	0.049
blast_predictions.tsv	biological_process	0.310	363.000	15.402	549.205	4.339	0.071	0.788	0.992	549.205	4.339	0.129	549.222	0.027	0.780	0.053
blast_predictions.tsv	biological_process	0.320	363.000	15.235	505.320	4.505	0.081	0.779	0.992	505.320	4.505	0.146	505.340	0.029	0.772	0.056
blast_predictions.tsv	biological_process	0.330	360.000	15.046	456.844	4.694	0.091	0.767	0.984	456.844	4.694	0.163	456.868	0.032	0.762	0.061
blast_predictions.tsv	biological_process	0.340	357.000	14.719	409.077	5.022	0.101	0.753	0.975	409.077	5.022	0.178	409.107	0.035	0.746	0.066
blast_predictions.tsv	biological_process	0.350	355.000	14.434	367.260	5.306	0.113	0.739	0.970	367.260	5.306	0.196	367.298	0.038	0.731	0.072
blast_predictions.tsv	biological_process	0.360	351.000	14.107	326.235	5.634	0.117	0.720	0.959	326.235	5.634	0.201	326.284	0.041	0.715	0.078
blast_predictions.tsv	biological_process	0.370	346.000	13.866	292.287	5.874	0.125	0.707	0.945	292.287	5.874	0.212	292.346	0.045	0.702	0.085
blast_predictions.tsv	biological_process	0.380	343.000	13.604	260.443	6.137	0.131	0.690	0.937	260.443	6.137	0.220	260.515	0.050	0.689	0.093
blast_predictions.tsv	biological_process	0.390	339.000	13.208	234.194	6.533	0.142	0.670	0.926	234.194	6.533	0.234	234.285	0.053	0.669	0.099
blast_predictions.tsv	biological_process	0.400	335.000	12.852	206.596	6.888	0.152	0.653	0.915	206.596	6.888	0.246	206.710	0.059	0.651	0.107
blast_predictions.tsv	biological_process	0.410	326.000	12.473	179.705	7.268	0.166	0.633	0.891	179.705	7.268	0.263	179.852	0.065	0.632	0.118
blast_predictions.tsv	biological_process	0.420	316.000	11.954	160.883	7.787	0.176	0.607	0.863	160.883	7.787	0.273	161.071	0.069	0.606	0.124
blast_predictions.tsv	biological_process	0.430	308.000	11.475	146.178	8.265	0.183	0.583	0.842	146.178	8.265	0.278	146.411	0.073	0.581	0.129
blast_predictions.tsv	biological_process	0.440	304.000	11.145	133.888	8.596	0.192	0.566	0.831	133.888	8.596	0.287	134.164	0.077	0.565	0.135
blast_predictions.tsv	biological_process	0.450	293.000	10.699	122.503	9.041	0.196	0.543	0.801	122.503	9.041	0.288	122.836	0.080	0.542	0.140
blast_predictions.tsv	biological_process	0.460	285.000	10.128	112.587	9.612	0.206	0.516	0.779	112.587	9.612	0.295	112.997	0.083	0.513	0.142
blast_predictions.tsv	biological_process	0.470	279.000	9.811	103.077	9.929	0.217	0.504	0.762	103.077	9.929	0.304	103.554	0.087	0.497	0.148
blast_predictions.tsv	biological_process	0.480	275.000	9.399	94.363	10.342	0.222	0.485	0.751	94.363	10.342	0.305	94.928	0.091	0.476	0.152
blast_predictions.tsv	biological_process	0.490	268.000	9.046	86.309	10.694	0.234	0.467	0.732	86.309	10.694	0.311	86.969	0.095	0.458	0.157
blast_predictions.tsv	biological_process	0.500	263.000	8.822	82.926	10.918	0.238	0.455	0.719	82.926	10.918	0.313	83.642	0.096	0.447	0.158
blast_predictions.tsv	biological_process	0.510	252.000	8.495	72.995	11.246	0.254	0.429	0.689	72.995	11.246	0.319	73.856	0.104	0.430	0.168
blast_predictions.tsv	biological_process	0.520	246.000	8.210	66.899	11.530	0.265	0.415	0.672	66.899	11.530	0.323	67.885	0.109	0.416	0.173
blast_predictions.tsv	biological_process	0.530	241.000	8.033	63.399	11.708	0.270	0.408	0.658	63.399	11.708	0.325	64.471	0.112	0.407	0.176
blast_predictions.tsv	biological_process	0.540	231.000	7.650	58.161	12.090	0.270	0.390	0.631	58.161	12.090	0.319	59.405	0.116	0.388	0.179
blast_predictions.tsv	biological_process	0.550	220.000	7.306	52.883	12.434	0.279	0.372	0.601	52.883	12.434	0.319	54.325	0.121	0.370	0.183
blast_predictions.tsv	biological_process	0.560	213.000	7.055	47.139	12.686	0.287	0.357	0.582	47.139	12.686	0.318	48.816	0.130	0.357	0.191
blast_predictions.tsv	biological_process	0.570	203.000	6.746	44.098	12.995	0.297	0.343	0.555	44.098	12.995	0.318	45.973	0.133	0.342	0.191
blast_predictions.tsv	biological_process	0.580	192.000	6.467	41.891	13.273	0.299	0.326	0.525	41.891	13.273	0.312	43.943	0.134	0.328	0.190
blast_predictions.tsv	biological_process	0.590	186.000	6.273	39.869	13.467	0.307	0.314	0.508	39.869	13.467	0.310	42.082	0.136	0.318	0.190
blast_predictions.tsv	biological_process	0.600	184.000	6.167	38.683	13.574	0.310	0.307	0.503	38.683	13.574	0.308	40.995	0.137	0.312	0.191
blast_predictions.tsv	biological_process	0.610	172.000	5.850	34.817	13.891	0.328	0.291	0.470	34.817	13.891	0.308	37.486	0.144	0.296	0.194
blast_predictions.tsv	biological_process	0.620	169.000	5.653	32.814	14.087	0.330	0.283	0.462	32.814	14.087	0.305	35.710	0.147	0.286	0.194
blast_predictions.tsv	biological_process	0.630	164.000	5.434	31.082	14.306	0.339	0.272	0.448	31.082	14.306	0.302	34.216	0.149	0.275	0.193
blast_predictions.tsv	biological_process	0.640	159.000	5.208	29.489	14.533	0.344	0.259	0.434	29.489	14.533	0.296	32.876	0.150	0.264	0.191
blast_predictions.tsv	biological_process	0.650	154.000	4.986	26.284	14.754	0.348	0.251	0.421	26.284	14.754	0.292	30.142	0.159	0.253	0.196
blast_predictions.tsv	biological_process	0.660	148.000	4.904	24.653	14.836	0.354	0.246	0.404	24.653	14.836	0.291	28.773	0.166	0.248	0.199
blast_predictions.tsv	biological_process	0.670	140.000	4.653	21.923	15.087	0.372	0.233	0.383	21.923	15.087	0.286	26.613	0.175	0.236	0.201
blast_predictions.tsv	biological_process	0.680	135.000	4.495	20.566	15.246	0.381	0.225	0.369	20.566	15.246	0.283	25.600	0.179	0.228	0.201
blast_predictions.tsv	biological_process	0.690	129.000	4.352	19.276	15.388	0.391	0.218	0.352	19.276	15.388	0.280	24.665	0.184	0.220	0.201
blast_predictions.tsv	biological_process	0.700	126.000	4.230	18.642	15.511	0.398	0.213	0.344	18.642	15.511	0.278	24.251	0.185	0.214	0.199
blast_predictions.tsv	biological_process	0.710	124.000	4.112	15.770	15.628	0.408	0.205	0.339	15.770	15.628	0.273	22.203	0.207	0.208	0.208
blast_predictions.tsv	biological_process	0.720	120.000	3.989	14.907	15.751	0.416	0.198	0.328	14.907	15.751	0.268	21.687	0.211	0.202	0.206
blast_predictions.tsv	biological_process	0.730	117.000	3.929	13.486	15.811	0.427	0.193	0.320	13.486	15.811	0.266	20.782	0.226	0.199	0.211
blast_predictions.tsv	biological_process	0.740	112.000	3.825	12.415	15.915	0.429	0.189	0.306	12.415	15.915	0.262	20.185	0.236	0.194	0.213
blast_predictions.tsv	biological_process	0.750	109.000	3.735	11.396	16.005	0.430	0.180	0.298	11.396	16.005	0.254	19.648	0.247	0.189	0.214
blast_predictions.tsv	biological_process	0.760	101.000	3.514	9.702	16.227	0.441	0.170	0.276	9.702	16.227	0.245	18.906	0.266	0.178	0.213
blast_predictions.tsv	biological_process	0.770	99.000	3.478	9.317	16.262	0.446	0.167	0.270	9.317	16.262	0.243	18.742	0.272	0.176	0.214
blast_predictions.tsv	biological_process	0.780	97.000	3.393	8.962	16.347	0.441	0.163	0.265	8.962	16.347	0.238	18.642	0.275	0.172	0.211
blast_predictions.tsv	biological_process	0.790	94.000	3.246	8.538	16.495	0.447	0.159	0.257	8.538	16.495	0.234	18.573	0.275	0.164	0.206
blast_predictions.tsv	biological_process	0.800	90.000	3.210	8.112	16.530	0.468	0.155	0.246	8.112	16.530	0.233	18.413	0.284	0.163	0.207
blast_predictions.tsv	biological_process	0.810	85.000	3.142	7.760	16.598	0.463	0.149	0.232	7.760	16.598	0.226	18.323	0.288	0.159	0.205
blast_predictions.tsv	biological_process	0.820	85.000	3.079	7.257	16.661	0.463	0.147	0.232	7.257	16.661	0.223	18.173	0.298	0.156	0.205
blast_predictions.tsv	biological_process	0.830	81.000	2.861	6.607	16.880	0.474	0.139	0.221	6.607	16.880	0.215	18.127	0.302	0.145	0.196
blast_predictions.tsv	biological_process	0.840	77.000	2.721	6.342	17.019	0.482	0.133	0.210	6.342	17.019	0.209	18.162	0.300	0.138	0.189
blast_predictions.tsv	biological_process	0.850	71.000	2.601	6.109	17.139	0.483	0.126	0.194	6.109	17.139	0.200	18.196	0.299	0.132	0.183
blast_predictions.tsv	biological_process	0.860	66.000	2.396	5.683	17.344	0.495	0.116	0.180	5.683	17.344	0.188	18.252	0.297	0.121	0.172
blast_predictions.tsv	biological_process	0.870	58.000	2.008	5.243	17.732	0.477	0.104	0.158	5.243	17.732	0.171	18.491	0.277	0.102	0.149
blast_predictions.tsv	biological_process	0.880	52.000	1.929	4.978	17.811	0.493	0.097	0.142	4.978	17.811	0.162	18.494	0.279	0.098	0.145
blast_predictions.tsv	biological_process	0.890	50.000	1.893	4.798	17.847	0.505	0.095	0.137	4.798	17.847	0.160	18.481	0.283	0.096	0.143
blast_predictions.tsv	biological_process	0.900	44.000	1.631	2.746	18.109	0.511	0.083	0.120	2.746	18.109	0.142	18.316	0.373	0.083	0.135
blast_predictions.tsv	biological_process	0.910	37.000	1.309	2.454	18.432	0.469	0.067	0.101	2.454	18.432	0.117	18.594	0.348	0.066	0.111
blast_predictions.tsv	biological_process	0.920	34.000	1.142	2.139	18.598	0.457	0.058	0.093	2.139	18.598	0.104	18.721	0.348	0.058	0.099
blast_predictions.tsv	biological_process	0.930	28.000	0.738	1.683	19.003	0.434	0.046	0.077	1.683	19.003	0.083	19.077	0.305	0.037	0.067
blast_predictions.tsv	biological_process	0.940	25.000	0.667	1.459	19.074	0.462	0.039	0.068	1.459	19.074	0.072	19.129	0.314	0.034	0.061
blast_predictions.tsv	biological_process	0.950	19.000	0.609	1.202	19.131	0.506	0.034	0.052	1.202	19.131	0.063	19.169	0.336	0.031	0.057
blast_predictions.tsv	biological_process	0.960	15.000	0.525	1.153	19.216	0.463	0.027	0.041	1.153	19.216	0.051	19.250	0.313	0.027	0.049
blast_predictions.tsv	biological_process	0.970	13.000	0.445	1.063	19.295	0.427	0.022	0.036	1.063	19.295	0.042	19.324	0.295	0.023	0.042
blast_predictions.tsv	biological_process	0.980	9.000	0.279	0.658	19.462	0.462	0.013	0.025	0.658	19.462	0.026	19.473	0.297	0.014	0.027
blast_predictions.tsv	biological_process	0.990	5.000	0.150	0.410	19.590	0.195	0.006	0.014	0.410	19.590	0.012	19.594	0.268	0.008	0.015
blast_predictions.tsv	molecular_function	0.010	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.020	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.030	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.040	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.050	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.060	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.070	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.080	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.090	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.100	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.110	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.120	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.130	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.140	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.150	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.160	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.170	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.180	299.000	5.853	86.258	0.742	0.106	0.893	1.000	86.258	0.742	0.189	86.261	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.190	299.000	5.853	86.224	0.742	0.106	0.893	1.000	86.224	0.742	0.189	86.227	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.200	299.000	5.853	86.047	0.742	0.106	0.893	1.000	86.047	0.742	0.189	86.050	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.210	299.000	5.853	85.662	0.742	0.106	0.893	1.000	85.662	0.742	0.190	85.665	0.064	0.887	0.119
blast_predictions.tsv	molecular_function	0.220	299.000	5.833	84.779	0.763	0.106	0.890	1.000	84.779	0.763	0.189	84.783	0.064	0.884	0.120
blast_predictions.tsv	molecular_function	0.230	299.000	5.829	82.946	0.766	0.108	0.889	1.000	82.946	0.766	0.192	82.950	0.066	0.884	0.122
blast_predictions.tsv	molecular_function	0.240	299.000	5.819	79.559	0.776	0.112	0.888	1.000	79.559	0.776	0.199	79.562	0.068	0.882	0.127
blast_predictions.tsv	molecular_function	0.250	299.000	5.809	76.274	0.786	0.117	0.887	1.000	76.274	0.786	0.206	76.278	0.071	0.881	0.131
blast_predictions.tsv	molecular_function	0.260	298.000	5.722	71.485	0.873	0.120	0.872	0.997	71.485	0.873	0.211	71.490	0.074	0.868	0.137
blast_predictions.tsv	molecular_function	0.270	298.000	5.619	65.980	0.977	0.127	0.860	0.997	65.980	0.977	0.221	65.987	0.078	0.852	0.144
blast_predictions.tsv	molecular_function	0.280	297.000	5.585	60.739	1.010	0.135	0.855	0.993	60.739	1.010	0.233	60.748	0.084	0.847	0.153
blast_predictions.tsv	molecular_function	0.290	295.000	5.525	55.258	1.070	0.154	0.842	0.987	55.258	1.070	0.261	55.268	0.091	0.838	0.164
blast_predictions.tsv	molecular_function	0.300	294.000	5.492	50.411	1.104	0.164	0.836	0.983	50.411	1.104	0.274	50.423	0.098	0.833	0.176
blast_predictions.tsv	molecular_function	0.310	292.000	5.462	45.077	1.134	0.185	0.830	0.977	45.077	1.134	0.302	45.091	0.108	0.828	0.191
blast_predictions.tsv	molecular_function	0.320	289.000	5.355	41.054	1.241	0.196	0.812	0.967	41.054	1.241	0.315	41.072	0.115	0.812	0.202
blast_predictions.tsv	molecular_function	0.330	284.000	5.231	36.729	1.365	0.212	0.793	0.950	36.729	1.365	0.335	36.754	0.125	0.793	0.215
blast_predictions.tsv	molecular_function	0.340	280.000	5.191	33.070	1.405	0.233	0.784	0.936	33.070	1.405	0.359	33.100	0.136	0.787	0.231
blast_predictions.tsv	molecular_function	0.350	274.000	5.137	30.043	1.458	0.250	0.772	0.916	30.043	1.458	0.378	30.079	0.146	0.779	0.246
blast_predictions.tsv	molecular_function	0.360	271.000	5.080	27.535	1.515	0.265	0.763	0.906	27.535	1.515	0.394	27.577	0.156	0.770	0.259
blast_predictions.tsv	molecular_function	0.370	268.000	5.007	24.736	1.589	0.283	0.750	0.896	24.736	1.589	0.411	24.787	0.168	0.759	0.276
blast_predictions.tsv	molecular_function	0.380	266.000	4.943	22.579	1.652	0.301	0.738	0.890	22.579	1.652	0.427	22.639	0.180	0.749	0.290
blast_predictions.tsv	molecular_function	0.390	260.000	4.833	20.020	1.763	0.319	0.714	0.870	20.020	1.763	0.441	20.098	0.194	0.733	0.307
blast_predictions.tsv	molecular_function	0.400	256.000	4.746	18.007	1.849	0.336	0.697	0.856	18.007	1.849	0.453	18.101	0.209	0.720	0.323
blast_predictions.tsv	molecular_function	0.410	249.000	4.542	15.512	2.054	0.350	0.666	0.833	15.512	2.054	0.459	15.647	0.226	0.689	0.341
blast_predictions.tsv	molecular_function	0.420	236.000	4.355	14.013	2.241	0.369	0.638	0.789	14.013	2.241	0.467	14.191	0.237	0.660	0.349
blast_predictions.tsv	molecular_function	0.430	228.000	4.247	13.007	2.348	0.386	0.623	0.763	13.007	2.348	0.477	13.217	0.246	0.644	0.356
blast_predictions.tsv	molecular_function	0.440	221.000	4.077	11.826	2.518	0.391	0.595	0.739	11.826	2.518	0.472	12.091	0.256	0.618	0.362
blast_predictions.tsv	molecular_function	0.450	214.000	3.886	10.746	2.709	0.405	0.564	0.716	10.746	2.709	0.471	11.082	0.266	0.589	0.366
blast_predictions.tsv	molecular_function	0.460	207.000	3.756	9.649	2.839	0.414	0.540	0.692	9.649	2.839	0.469	10.058	0.280	0.569	0.376
blast_predictions.tsv	molecular_function	0.470	196.000	3.589	8.522	3.007	0.428	0.517	0.656	8.522	3.007	0.468	9.037	0.296	0.544	0.384
blast_predictions.tsv	molecular_function	0.480	191.000	3.401	7.207	3.194	0.442	0.490	0.639	7.207	3.194	0.465	7.883	0.321	0.516	0.395
